OID_,ss,year,sample,occupied,region_x,wetland_x,data_set,site,station,latit,longit,mineable,lapr,mclelland,region_y,wetland_y,UID,BUFF_DIST,ORIG_FID,Shape_Leng,Shape_Area
5907,Y:317@27:NE,2018,4,NA,unmineable,NA,Y,0,NE,56.250605000000000,-110.978809999999996,0,1,NA,unmineable,NA,Y:317@27:NE-2018,250.000000000000000,9688,1570.796326789999966,196349.540849000011804
5908,Y:223@6:CT,2013,3,0,unmineable,NA,Y,0,CT,54.531148999999999,-111.232429999999994,0,1,NA,unmineable,NA,Y:223@6:CT-2013,250.000000000000000,3308,1570.796326789999966,196349.540849000011804
5909,Y:467@53:C,2016,1,1,unmineable,NA,Y,0,C,56.028835999999998,-113.321979999999996,0,1,NA,unmineable,NA,Y:467@53:C-2016,250.000000000000000,13666,1570.796326789999966,196349.540849000011804
5910,Y:344@25:NW,2019,2,NA,east,NA,Y,0,NW,57.370156999999999,-111.102869999999996,1,1,east,east,McClelland Lake Fen - East,Y:344@25:NW-2019,250.000000000000000,11569,1570.796326789999966,196349.540849000011804
5911,Y:229@8:NW,2013,2,0,mineable,NA,Y,0,NW,57.590026999999999,-111.451819999999998,1,1,NA,mineable,NA,Y:229@8:NW-2013,250.000000000000000,3666,1570.796326789999966,196349.540849000011804
5912,Y:313@27:SW,2018,1,NA,unmineable,NA,Y,0,SW,56.274428000000000,-110.861609999999999,0,1,NA,unmineable,NA,Y:313@27:SW-2018,250.000000000000000,9649,1570.796326789999966,196349.540849000011804
5913,Y:464@21:D,2018,2,NA,unmineable,Northwest of Janvier,Y,0,D,56.027501999999998,-110.862830000000002,0,1,NA,unmineable,Northwest of Janvier,Y:464@21:D-2018,250.000000000000000,13578,1570.796326789999966,196349.540849000011804
5914,Y:290@23:NE,2018,4,0,east,NA,Y,0,NE,57.344771999999999,-111.338260000000005,1,1,east,east,McClelland Lake Fen - East,Y:290@23:NE-2018,250.000000000000000,7325,1570.796326789999966,196349.540849000011804
5915,Y:467@53:D,2014,2,NA,unmineable,NA,Y,0,D,56.032319999999999,-113.322159999999997,0,1,NA,unmineable,NA,Y:467@53:D-2014,250.000000000000000,13693,1570.796326789999966,196349.540849000011804
5916,Y:333@31:CT,2018,4,NA,unmineable,NA,Y,0,CT,55.900848000000003,-110.561899999999994,0,1,NA,unmineable,NA,Y:333@31:CT-2018,250.000000000000000,10961,1570.796326789999966,196349.540849000011804
5917,Y:268@23:D,2014,4,NA,east,NA,Y,0,D,57.349165999999997,-111.298929999999999,1,1,east,east,McClelland Lake Fen - East,Y:268@23:D-2014,250.000000000000000,6063,1570.796326789999966,196349.540849000011804
5918,AM:427:NE,2014,3,0,unmineable,NA,AM,427,NE,56.226768999999997,-110.842259999999996,0,1,NA,unmineable,NA,AM:427:NE-2014,250.000000000000000,1261,1570.796326789999966,196349.540849000011804
5919,Y:291@23:SE,2016,3,0,east,NA,Y,0,SE,57.339213000000001,-111.317210000000003,1,1,east,east,McClelland Lake Fen - East,Y:291@23:SE-2016,250.000000000000000,7521,1570.796326789999966,196349.540849000011804
5920,Y:464@21:D,2016,3,1,unmineable,Northwest of Janvier,Y,0,D,56.027501999999998,-110.862830000000002,0,1,NA,unmineable,Northwest of Janvier,Y:464@21:D-2016,250.000000000000000,13572,1570.796326789999966,196349.540849000011804
5921,Y:414@39:C,2017,3,NA,unmineable,NA,Y,0,C,54.975166999999999,-111.820499999999996,0,1,NA,unmineable,NA,Y:414@39:C-2017,250.000000000000000,12929,1570.796326789999966,196349.540849000011804
5922,Y:342@25:NE,2014,1,1,east,NA,Y,0,NE,57.408017999999998,-111.199920000000006,1,1,east,east,McClelland Lake Fen - East,Y:342@25:NE-2014,250.000000000000000,11305,1570.796326789999966,196349.540849000011804
5923,Y:257@15:NW,2014,4,NA,unmineable,Grazing Lease 820577,Y,0,NW,55.159903999999997,-111.682119999999998,0,1,NA,unmineable,Grazing Lease 820577,Y:257@15:NW-2014,250.000000000000000,5025,1570.796326789999966,196349.540849000011804
5924,Y:294@24:SW,2015,3,1,west,NA,Y,0,SW,57.432290000000002,-111.522880000000001,1,1,west,west,McClelland Lake Fen - West,Y:294@24:SW-2015,250.000000000000000,7821,1570.796326789999966,196349.540849000011804
5925,AM:425:SW,2018,3,NA,unmineable,NA,AM,425,SW,55.925899999999999,-111.152019999999993,0,1,NA,unmineable,NA,AM:425:SW-2018,250.000000000000000,1076,1570.796326789999966,196349.540849000011804
5926,Y:319@27:NE,2013,2,NA,unmineable,NA,Y,0,NE,56.332855000000002,-110.940969999999993,0,1,NA,unmineable,NA,Y:319@27:NE-2013,250.000000000000000,9968,1570.796326789999966,196349.540849000011804
5927,Y:399@13:B,2015,3,0,unmineable,NA,Y,0,B,54.850498999999999,-111.540109999999999,0,1,NA,unmineable,NA,Y:399@13:B-2015,250.000000000000000,12649,1570.796326789999966,196349.540849000011804
5928,Y:299@24:SE,2014,2,0,west,NA,Y,0,SE,57.474324000000003,-111.397009999999995,1,1,west,west,McClelland Lake Fen - West,Y:299@24:SE-2014,250.000000000000000,8489,1570.796326789999966,196349.540849000011804
5929,Y:331@31:NE,2014,2,NA,unmineable,NA,Y,0,NE,55.918540000000000,-110.544839999999994,0,1,NA,unmineable,NA,Y:331@31:NE-2014,250.000000000000000,10851,1570.796326789999966,196349.540849000011804
5930,Y:464@21:B,2015,3,0,unmineable,Northwest of Janvier,Y,0,B,56.023612999999997,-110.872129999999999,0,1,NA,unmineable,Northwest of Janvier,Y:464@21:B-2015,250.000000000000000,13504,1570.796326789999966,196349.540849000011804
5931,Y:223@6:CT,2018,3,NA,unmineable,NA,Y,0,CT,54.531148999999999,-111.232429999999994,0,1,NA,unmineable,NA,Y:223@6:CT-2018,250.000000000000000,3330,1570.796326789999966,196349.540849000011804
5932,Y:414@39:E,2016,4,0,unmineable,NA,Y,0,E,54.984760999999999,-111.821160000000006,0,1,NA,unmineable,NA,Y:414@39:E-2016,250.000000000000000,12959,1570.796326789999966,196349.540849000011804
5933,Y:300@25:NW,2018,2,0,east,NA,Y,0,NW,57.451729000000000,-111.206930000000000,1,1,east,east,McClelland Lake Fen - East,Y:300@25:NW-2018,250.000000000000000,8617,1570.796326789999966,196349.540849000011804
5934,Y:463@50:C,2019,4,NA,unmineable,NA,Y,0,C,55.693708000000001,-110.894189999999995,0,1,NA,unmineable,NA,Y:463@50:C-2019,250.000000000000000,13386,1570.796326789999966,196349.540849000011804
5935,Y:236@10:NE,2018,3,NA,mineable,NA,Y,0,NE,57.647289999999998,-111.202579999999998,1,1,NA,mineable,NA,Y:236@10:NE-2018,250.000000000000000,3940,1570.796326789999966,196349.540849000011804
5936,RS:26:P,2015,2,NA,east,NA,RS,26,P,57.456490000000002,-111.183390000000003,1,1,east,east,McClelland Lake Fen - East,RS:26:P-2015,250.000000000000000,1976,1570.796326789999966,196349.540849000011804
5937,Y:421@58:E,2015,2,0,unmineable,NA,Y,0,E,54.740250000000003,-112.392600000000002,0,1,NA,unmineable,NA,Y:421@58:E-2015,250.000000000000000,13176,1570.796326789999966,196349.540849000011804
5938,Y:248@13:NW,2017,1,NA,unmineable,West of Touchwood PRA,Y,0,NW,54.869107000000000,-111.612279999999998,0,1,NA,unmineable,West of Touchwood PRA,Y:248@13:NW-2017,250.000000000000000,4786,1570.796326789999966,196349.540849000011804
5939,Y:304@25:SW,2014,2,0,east,NA,Y,0,SW,57.418601000000002,-111.207350000000005,1,1,east,east,McClelland Lake Fen - East,Y:304@25:SW-2014,250.000000000000000,9293,1570.796326789999966,196349.540849000011804
5940,Y:287@22:SE,2015,1,0,unmineable,NA,Y,0,SE,56.567022999999999,-111.247450000000001,0,1,NA,unmineable,NA,Y:287@22:SE-2015,250.000000000000000,7108,1570.796326789999966,196349.540849000011804
5941,Y:276@20:SW,2017,1,0,unmineable,NA,Y,0,SW,55.719603999999997,-111.003069999999994,0,1,NA,unmineable,NA,Y:276@20:SW-2017,250.000000000000000,6487,1570.796326789999966,196349.540849000011804
5942,Y:263@7:NE,2017,1,0,east,NA,Y,0,NE,57.456752999999999,-111.215940000000003,1,1,east,east,McClelland Lake Fen - East,Y:263@7:NE-2017,250.000000000000000,5591,1570.796326789999966,196349.540849000011804
5943,RS:26:R,2016,2,NA,east,NA,RS,26,R,57.456716999999998,-111.205560000000006,1,1,east,east,McClelland Lake Fen - East,RS:26:R-2016,250.000000000000000,2033,1570.796326789999966,196349.540849000011804
5944,Y:317@27:NW,2014,2,NA,unmineable,NA,Y,0,NW,56.250605999999998,-110.988489999999999,0,1,NA,unmineable,NA,Y:317@27:NW-2014,250.000000000000000,9719,1570.796326789999966,196349.540849000011804
5945,Y:282@23:B,2013,1,NA,east,NA,Y,0,B,57.352460000000001,-111.254999999999995,1,1,east,east,McClelland Lake Fen - East,Y:282@23:B-2013,250.000000000000000,6959,1570.796326789999966,196349.540849000011804
5946,Y:463@50:C,2019,1,NA,unmineable,NA,Y,0,C,55.693708000000001,-110.894189999999995,0,1,NA,unmineable,NA,Y:463@50:C-2019,250.000000000000000,13388,1570.796326789999966,196349.540849000011804
5947,Y:207@1:A,2013,1,NA,unmineable,Marguerite Lake Wetlands,Y,0,A,54.612744999999997,-110.783670000000001,0,1,NA,unmineable,Marguerite Lake Wetlands,Y:207@1:A-2013,250.000000000000000,2618,1570.796326789999966,196349.540849000011804
5948,Y:330@31:NE,2017,3,0,unmineable,NA,Y,0,NE,55.917183000000001,-110.621700000000004,0,1,NA,unmineable,NA,Y:330@31:NE-2017,250.000000000000000,10709,1570.796326789999966,196349.540849000011804
5949,Y:268@23:C,2014,4,NA,east,NA,Y,0,C,57.348391999999997,-111.287940000000006,1,1,east,east,McClelland Lake Fen - East,Y:268@23:C-2014,250.000000000000000,6035,1570.796326789999966,196349.540849000011804
5950,Y:243@24:B,2017,3,0,west,NA,Y,0,B,57.454659999999997,-111.413929999999993,1,1,west,west,McClelland Lake Fen - West,Y:243@24:B-2017,250.000000000000000,4542,1570.796326789999966,196349.540849000011804
5951,Y:274@19:SE,2016,1,0,unmineable,NA,Y,0,SE,55.734976000000003,-111.107270000000000,0,1,NA,unmineable,NA,Y:274@19:SE-2016,250.000000000000000,6315,1570.796326789999966,196349.540849000011804
5952,Y:304@25:NE,2015,3,0,east,NA,Y,0,NE,57.424171000000001,-111.197509999999994,1,1,east,east,McClelland Lake Fen - East,Y:304@25:NE-2015,250.000000000000000,9211,1570.796326789999966,196349.540849000011804
5953,AM:401:NW,2014,3,0,unmineable,NA,AM,401,NW,54.662224000000002,-110.712900000000005,0,1,NA,unmineable,NA,AM:401:NW-2014,250.000000000000000,56,1570.796326789999966,196349.540849000011804
5954,Y:234@24:C,2013,2,NA,west,NA,Y,0,C,57.419252999999998,-111.555289999999999,1,1,west,west,McClelland Lake Fen - West,Y:234@24:C-2013,250.000000000000000,3780,1570.796326789999966,196349.540849000011804
5955,RS:27:F,2017,4,0,east,NA,RS,27,F,57.307243999999997,-111.238720000000001,1,1,east,east,McClelland Lake Fen - East,RS:27:F-2017,250.000000000000000,2221,1570.796326789999966,196349.540849000011804
5956,Y:201@1:NW,2015,2,0,unmineable,Marguerite Lake Wetlands,Y,0,NW,54.643456999999998,-110.723510000000005,0,1,NA,unmineable,Marguerite Lake Wetlands,Y:201@1:NW-2015,250.000000000000000,2569,1570.796326789999966,196349.540849000011804
5957,Y:352@23:SW,2013,2,NA,east,NA,Y,0,SW,57.326025000000001,-111.327719999999999,1,1,east,east,McClelland Lake Fen - East,Y:352@23:SW-2013,250.000000000000000,11974,1570.796326789999966,196349.540849000011804
5958,Y:274@19:NW,2015,3,0,unmineable,NA,Y,0,NW,55.741607999999999,-111.116889999999998,0,1,NA,unmineable,NA,Y:274@19:NW-2015,250.000000000000000,6283,1570.796326789999966,196349.540849000011804
5959,Y:274@19:NW,2017,2,0,unmineable,NA,Y,0,NW,55.741607999999999,-111.116889999999998,0,1,NA,unmineable,NA,Y:274@19:NW-2017,250.000000000000000,6289,1570.796326789999966,196349.540849000011804
5960,Y:464@21:C,2015,3,1,unmineable,Northwest of Janvier,Y,0,C,56.022236999999997,-110.862780000000001,0,1,NA,unmineable,Northwest of Janvier,Y:464@21:C-2015,250.000000000000000,13540,1570.796326789999966,196349.540849000011804
5961,AM:433:CT,2019,1,NA,unmineable,NA,AM,433,CT,56.207259000000001,-110.738879999999995,0,1,NA,unmineable,NA,AM:433:CT-2019,250.000000000000000,1530,1570.796326789999966,196349.540849000011804
5962,Y:295@24:SW,2015,4,1,west,NA,Y,0,SW,57.431410000000000,-111.505610000000004,1,1,west,west,McClelland Lake Fen - West,Y:295@24:SW-2015,250.000000000000000,7969,1570.796326789999966,196349.540849000011804
5963,Y:296@24:SW,2013,2,0,west,NA,Y,0,SW,57.436349999999997,-111.456909999999993,1,1,west,west,McClelland Lake Fen - West,Y:296@24:SW-2013,250.000000000000000,8092,1570.796326789999966,196349.540849000011804
5964,Y:236@10:CT,2013,4,0,mineable,NA,Y,0,CT,57.644641000000000,-111.207639999999998,1,1,NA,mineable,NA,Y:236@10:CT-2013,250.000000000000000,3895,1570.796326789999966,196349.540849000011804
5965,Y:273@19:SE,2015,3,0,unmineable,NA,Y,0,SE,55.723920000000000,-111.108360000000005,0,1,NA,unmineable,NA,Y:273@19:SE-2015,250.000000000000000,6167,1570.796326789999966,196349.540849000011804
5966,Y:281@21:NE,2015,1,1,unmineable,Northwest of Janvier,Y,0,NE,56.011012999999998,-110.813580000000002,0,1,NA,unmineable,Northwest of Janvier,Y:281@21:NE-2015,250.000000000000000,6808,1570.796326789999966,196349.540849000011804
5967,Y:343@25:NE,2019,2,NA,east,NA,Y,0,NE,57.400331999999999,-111.187880000000007,1,1,east,east,McClelland Lake Fen - East,Y:343@25:NE-2019,250.000000000000000,11442,1570.796326789999966,196349.540849000011804
5968,Y:216@5:SE,2014,3,NA,unmineable,Southern Cold Lake,Y,0,SE,54.434463999999998,-110.059910000000002,0,1,NA,unmineable,Southern Cold Lake,Y:216@5:SE-2014,250.000000000000000,2978,1570.796326789999966,196349.540849000011804
5969,Y:294@24:CT,2019,1,0,west,NA,Y,0,CT,57.434713000000002,-111.518029999999996,1,1,west,west,McClelland Lake Fen - West,Y:294@24:CT-2019,250.000000000000000,7713,1570.796326789999966,196349.540849000011804
5970,Y:258@15:SW,2015,3,1,unmineable,Grazing Lease 820577,Y,0,SW,55.139820999999998,-111.688900000000004,0,1,NA,unmineable,Grazing Lease 820577,Y:258@15:SW-2015,250.000000000000000,5217,1570.796326789999966,196349.540849000011804
5971,Y:274@19:NE,2019,4,NA,unmineable,NA,Y,0,NE,55.740546999999999,-111.107320000000001,0,1,NA,unmineable,NA,Y:274@19:NE-2019,250.000000000000000,6260,1570.796326789999966,196349.540849000011804
5972,Y:399@13:B,2018,3,NA,unmineable,NA,Y,0,B,54.850498999999999,-111.540109999999999,0,1,NA,unmineable,NA,Y:399@13:B-2018,250.000000000000000,12639,1570.796326789999966,196349.540849000011804
5973,Y:294@24:CT,2014,2,0,west,NA,Y,0,CT,57.434713000000002,-111.518029999999996,1,1,west,west,McClelland Lake Fen - West,Y:294@24:CT-2014,250.000000000000000,7700,1570.796326789999966,196349.540849000011804
5974,Y:265@23:B,2017,4,NA,east,NA,Y,0,B,57.371979000000003,-111.227649999999997,1,1,east,east,McClelland Lake Fen - East,Y:265@23:B-2017,250.000000000000000,5672,1570.796326789999966,196349.540849000011804
5975,Y:294@24:NE,2019,2,0,west,NA,Y,0,NE,57.437522000000001,-111.512670000000000,1,1,west,west,McClelland Lake Fen - West,Y:294@24:NE-2019,250.000000000000000,7731,1570.796326789999966,196349.540849000011804
5976,Y:288@23:CT,2013,3,NA,east,NA,Y,0,CT,57.314824000000002,-111.357389999999995,1,1,east,east,McClelland Lake Fen - East,Y:288@23:CT-2013,250.000000000000000,7165,1570.796326789999966,196349.540849000011804
5977,Y:300@25:SW,2016,4,NA,east,NA,Y,0,SW,57.446375000000003,-111.206770000000006,1,1,east,east,McClelland Lake Fen - East,Y:300@25:SW-2016,250.000000000000000,8663,1570.796326789999966,196349.540849000011804
5978,Y:397@37:C,2014,2,NA,unmineable,NA,Y,0,C,55.036344000000000,-112.113730000000004,0,1,NA,unmineable,NA,Y:397@37:C-2014,250.000000000000000,12523,1570.796326789999966,196349.540849000011804
5979,Y:296@24:CT,2018,4,NA,west,NA,Y,0,CT,57.438344000000001,-111.451380000000000,1,1,west,west,McClelland Lake Fen - West,Y:296@24:CT-2018,250.000000000000000,7988,1570.796326789999966,196349.540849000011804
5980,Y:399@13:A,2017,1,NA,unmineable,NA,Y,0,A,54.855007999999998,-111.544839999999994,0,1,NA,unmineable,NA,Y:399@13:A-2017,250.000000000000000,12620,1570.796326789999966,196349.540849000011804
5981,Y:235@24:A,2016,1,NA,west,NA,Y,0,A,57.430138999999997,-111.515559999999994,1,1,west,west,McClelland Lake Fen - West,Y:235@24:A-2016,250.000000000000000,3869,1570.796326789999966,196349.540849000011804
5982,Y:297@24:CT,2018,1,NA,west,NA,Y,0,CT,57.451236000000002,-111.427660000000003,1,1,west,west,McClelland Lake Fen - West,Y:297@24:CT-2018,250.000000000000000,8134,1570.796326789999966,196349.540849000011804
5983,Y:328@30:SE,2013,4,0,unmineable,NA,Y,0,SE,55.863264000000001,-110.711810000000000,0,1,NA,unmineable,NA,Y:328@30:SE-2013,250.000000000000000,10474,1570.796326789999966,196349.540849000011804
5984,Y:253@7:SW,2017,2,0,east,NA,Y,0,SW,57.471476000000003,-111.216110000000000,1,1,east,east,McClelland Lake Fen - East,Y:253@7:SW-2017,250.000000000000000,4951,1570.796326789999966,196349.540849000011804
5985,AM:414:NE,2014,2,NA,west,NA,AM,414,NE,57.515909999999998,-111.340069999999997,1,1,west,west,McClelland Lake Fen - West,AM:414:NE-2014,250.000000000000000,398,1570.796326789999966,196349.540849000011804
5986,Y:262@7:NW,2015,4,0,east,NA,Y,0,NW,57.467246000000003,-111.215320000000006,1,1,east,east,McClelland Lake Fen - East,Y:262@7:NW-2015,250.000000000000000,5497,1570.796326789999966,196349.540849000011804
5987,Y:200@1:NE,2018,2,NA,unmineable,Marguerite Lake Wetlands,Y,0,NE,54.631439999999998,-110.726889999999997,0,1,NA,unmineable,Marguerite Lake Wetlands,Y:200@1:NE-2018,250.000000000000000,2389,1570.796326789999966,196349.540849000011804
5988,Y:216@5:SW,2015,4,0,unmineable,Southern Cold Lake,Y,0,SW,54.436039999999998,-110.070869999999999,0,1,NA,unmineable,Southern Cold Lake,Y:216@5:SW-2015,250.000000000000000,2996,1570.796326789999966,196349.540849000011804
5989,Y:261@7:NE,2014,3,NA,east,NA,Y,0,NE,57.467357999999997,-111.184449999999998,1,1,east,east,McClelland Lake Fen - East,Y:261@7:NE-2014,250.000000000000000,5352,1570.796326789999966,196349.540849000011804
5990,Y:287@22:NE,2017,1,NA,unmineable,NA,Y,0,NE,56.572341000000002,-111.247429999999994,0,1,NA,unmineable,NA,Y:287@22:NE-2017,250.000000000000000,7052,1570.796326789999966,196349.540849000011804
5991,Y:319@27:NW,2019,2,NA,unmineable,NA,Y,0,NW,56.332858999999999,-110.950670000000002,0,1,NA,unmineable,NA,Y:319@27:NW-2019,250.000000000000000,10010,1570.796326789999966,196349.540849000011804
5992,Y:217@5:SE,2018,4,NA,unmineable,Southern Cold Lake,Y,0,SE,54.435251000000001,-110.082769999999996,0,1,NA,unmineable,Southern Cold Lake,Y:217@5:SE-2018,250.000000000000000,3112,1570.796326789999966,196349.540849000011804
5993,Y:302@25:NE,2017,2,0,east,NA,Y,0,NE,57.413207999999997,-111.187259999999995,1,1,east,east,McClelland Lake Fen - East,Y:302@25:NE-2017,250.000000000000000,8902,1570.796326789999966,196349.540849000011804
5994,Y:277@20:NW,2017,2,NA,unmineable,NA,Y,0,NW,55.727311999999998,-110.978809999999996,0,1,NA,unmineable,NA,Y:277@20:NW-2017,250.000000000000000,6574,1570.796326789999966,196349.540849000011804
5995,Y:224@7:NW,2014,1,NA,west,NA,Y,0,NW,57.524202000000002,-111.319299999999998,1,1,west,west,McClelland Lake Fen - West,Y:224@7:NW-2014,250.000000000000000,3525,1570.796326789999966,196349.540849000011804
5996,Y:329@30:CT,2019,4,NA,unmineable,NA,Y,0,CT,55.861026000000003,-110.685850000000002,0,1,NA,unmineable,NA,Y:329@30:CT-2019,250.000000000000000,10543,1570.796326789999966,196349.540849000011804
5997,Y:464@21:E,2016,2,0,unmineable,Northwest of Janvier,Y,0,E,56.015233000000002,-110.866550000000004,0,1,NA,unmineable,Northwest of Janvier,Y:464@21:E-2016,250.000000000000000,13606,1570.796326789999966,196349.540849000011804
5998,RS:26:U,2013,2,NA,east,NA,RS,26,U,57.460740999999999,-111.176180000000002,1,1,east,east,McClelland Lake Fen - East,RS:26:U-2013,250.000000000000000,2098,1570.796326789999966,196349.540849000011804
5999,Y:391@14:NE,2014,3,0,unmineable,NA,Y,0,NE,55.120961000000001,-111.750270000000000,0,1,NA,unmineable,NA,Y:391@14:NE-2014,250.000000000000000,12349,1570.796326789999966,196349.540849000011804
6000,Y:343@25:NW,2018,3,NA,east,NA,Y,0,NW,57.403855999999998,-111.197479999999999,1,1,east,east,McClelland Lake Fen - East,Y:343@25:NW-2018,250.000000000000000,11463,1570.796326789999966,196349.540849000011804
6001,Y:273@19:NW,2017,2,NA,unmineable,NA,Y,0,NW,55.727988000000003,-111.117350000000002,0,1,NA,unmineable,NA,Y:273@19:NW-2017,250.000000000000000,6154,1570.796326789999966,196349.540849000011804
6002,Y:201@1:NE,2014,1,NA,unmineable,Marguerite Lake Wetlands,Y,0,NE,54.643436000000001,-110.714209999999994,0,1,NA,unmineable,Marguerite Lake Wetlands,Y:201@1:NE-2014,250.000000000000000,2541,1570.796326789999966,196349.540849000011804
6003,AM:429:NE,2017,1,NA,unmineable,NA,AM,429,NE,56.902819000000001,-111.914900000000003,0,1,NA,unmineable,NA,AM:429:NE-2017,250.000000000000000,1425,1570.796326789999966,196349.540849000011804
