"SDD","WTStation","Station","x2013","x2014","x2015","x2016","x2017","x2018","x2019","NYears"
"Y-05-216-NE-E-20","Y:216@5:NE","Y-05-216-NE",0,NA,0.5,NA,7,NA,2,4
"Y-05-216-NE-E-30","Y:216@5:NE","Y-05-216-NE",2,NA,0,NA,1,NA,0,4
"Y-05-216-NE-E-40","Y:216@5:NE","Y-05-216-NE",5,NA,0,NA,0,NA,0,4
"Y-05-216-NE-E-50","Y:216@5:NE","Y-05-216-NE",1,NA,2.5,NA,4,NA,0,4
"Y-05-216-NE-N-10","Y:216@5:NE","Y-05-216-NE",4.5,NA,0,NA,7,NA,3,4
"Y-05-216-NE-N-20","Y:216@5:NE","Y-05-216-NE",6,NA,0.5,NA,0,NA,0,4
"Y-05-216-NE-N-30","Y:216@5:NE","Y-05-216-NE",14,NA,0,NA,8,NA,0,4
"Y-05-216-NE-N-40","Y:216@5:NE","Y-05-216-NE",13,NA,3,NA,0,NA,0,4
"Y-05-216-NE-N-50","Y:216@5:NE","Y-05-216-NE",18,NA,3,NA,2,NA,0,4
"Y-05-216-NE-S-10","Y:216@5:NE","Y-05-216-NE",0,NA,3,NA,4,NA,2,4
"Y-05-216-NE-S-20","Y:216@5:NE","Y-05-216-NE",11,NA,1,NA,1,NA,0,4
"Y-05-216-NE-S-30","Y:216@5:NE","Y-05-216-NE",4.5,NA,4.5,NA,5,NA,2,4
"Y-05-216-NE-S-40","Y:216@5:NE","Y-05-216-NE",5,NA,0,NA,2,NA,0,4
"Y-05-216-NE-S-50","Y:216@5:NE","Y-05-216-NE",2,NA,0,NA,1,NA,0,4
"Y-05-216-NE-W-10","Y:216@5:NE","Y-05-216-NE",11,NA,0.5,NA,0,NA,0,4
"Y-05-216-NE-W-20","Y:216@5:NE","Y-05-216-NE",6,NA,0,NA,1,NA,1,4
"Y-05-216-NE-W-30","Y:216@5:NE","Y-05-216-NE",8,NA,4,NA,2,NA,0,4
"Y-05-216-NE-W-40","Y:216@5:NE","Y-05-216-NE",24,NA,2,NA,3,NA,0,4
"Y-05-216-NE-W-50","Y:216@5:NE","Y-05-216-NE",25,NA,1,NA,0,NA,5,4
"Y-05-216-NW-C-0","Y:216@5:NW","Y-05-216-NW",5,NA,NA,NA,5,NA,0,3
"Y-05-216-NW-E-10","Y:216@5:NW","Y-05-216-NW",8,NA,4,NA,0,NA,2,4
"Y-05-216-NW-E-20","Y:216@5:NW","Y-05-216-NW",11.5,NA,6,NA,0,NA,5,4
"Y-05-216-NW-E-30","Y:216@5:NW","Y-05-216-NW",9,NA,3,NA,0,NA,2,4
"Y-05-216-NW-E-40","Y:216@5:NW","Y-05-216-NW",0,NA,0.5,NA,0,NA,3,4
"Y-05-216-NW-E-50","Y:216@5:NW","Y-05-216-NW",3,NA,0,NA,0,NA,0,4
"Y-05-216-NW-N-10","Y:216@5:NW","Y-05-216-NW",0,NA,2,NA,0,NA,0,4
"Y-05-216-NW-N-20","Y:216@5:NW","Y-05-216-NW",10.5,NA,5,NA,0,NA,0,4
"Y-05-216-NW-N-30","Y:216@5:NW","Y-05-216-NW",8,NA,13,NA,0,NA,3,4
"Y-05-216-NW-N-40","Y:216@5:NW","Y-05-216-NW",16.5,NA,7,NA,0,NA,1,4
"Y-05-216-NW-N-50","Y:216@5:NW","Y-05-216-NW",12,NA,0,NA,0,NA,0,4
"Y-05-216-NW-S-10","Y:216@5:NW","Y-05-216-NW",4,NA,0,NA,0,NA,0,4
"Y-05-216-NW-S-20","Y:216@5:NW","Y-05-216-NW",2.5,NA,2,NA,0,NA,10,4
"Y-05-216-NW-S-30","Y:216@5:NW","Y-05-216-NW",7,NA,2,NA,2,NA,15,4
"Y-05-216-NW-S-40","Y:216@5:NW","Y-05-216-NW",8,NA,5,NA,0,NA,5,4
"Y-05-216-NW-S-50","Y:216@5:NW","Y-05-216-NW",7,NA,8.5,NA,0,NA,0,4
"Y-05-216-NW-W-10","Y:216@5:NW","Y-05-216-NW",2,NA,2,NA,0,NA,1,4
"Y-05-216-NW-W-20","Y:216@5:NW","Y-05-216-NW",12,NA,0.5,NA,0,NA,0,4
"Y-05-216-NW-W-30","Y:216@5:NW","Y-05-216-NW",13,NA,4,NA,0,NA,2,4
"Y-05-216-NW-W-40","Y:216@5:NW","Y-05-216-NW",9,NA,1,NA,0,NA,0,4
"Y-05-216-NW-W-50","Y:216@5:NW","Y-05-216-NW",4.5,NA,0,NA,0,NA,0,4
"Y-05-216-SE-C-0","Y:216@5:SE","Y-05-216-SE",6,NA,NA,NA,0,NA,0,3
"Y-05-216-SE-E-10","Y:216@5:SE","Y-05-216-SE",3,NA,4,NA,11,NA,0,4
"Y-05-216-SE-E-20","Y:216@5:SE","Y-05-216-SE",4,NA,0,NA,1,NA,0,4
"Y-05-216-SE-E-30","Y:216@5:SE","Y-05-216-SE",0,NA,5,NA,0.5,NA,0,4
"Y-05-216-SE-E-40","Y:216@5:SE","Y-05-216-SE",7,NA,4.5,NA,2,NA,5,4
"Y-05-216-SE-E-50","Y:216@5:SE","Y-05-216-SE",6,NA,6,NA,1,NA,0,4
"Y-05-216-SE-N-10","Y:216@5:SE","Y-05-216-SE",7,NA,5,NA,5,NA,0,4
"Y-05-216-SE-N-20","Y:216@5:SE","Y-05-216-SE",7,NA,4,NA,1,NA,0,4
"Y-05-216-SE-N-30","Y:216@5:SE","Y-05-216-SE",2,NA,4,NA,3,NA,0,4
"Y-05-216-SE-N-40","Y:216@5:SE","Y-05-216-SE",9,NA,0,NA,0.5,NA,0,4
"Y-05-216-SE-N-50","Y:216@5:SE","Y-05-216-SE",4,NA,4,NA,1,NA,0,4
"Y-05-216-SE-S-10","Y:216@5:SE","Y-05-216-SE",3,NA,5,NA,6,NA,10,4
"Y-05-216-SE-S-20","Y:216@5:SE","Y-05-216-SE",5,NA,3,NA,12,NA,0,4
"Y-05-216-SE-S-30","Y:216@5:SE","Y-05-216-SE",9,NA,6.5,NA,9,NA,5,4
"Y-05-216-SE-S-40","Y:216@5:SE","Y-05-216-SE",8,NA,3.5,NA,5,NA,7,4
"Y-05-216-SE-S-50","Y:216@5:SE","Y-05-216-SE",6,NA,6,NA,12,NA,3,4
"Y-05-216-SE-W-10","Y:216@5:SE","Y-05-216-SE",13,NA,6,NA,2,NA,0,4
"Y-05-216-SE-W-20","Y:216@5:SE","Y-05-216-SE",4,NA,0,NA,0.5,NA,0,4
"Y-05-216-SE-W-30","Y:216@5:SE","Y-05-216-SE",4,NA,2,NA,1,NA,0,4
"Y-05-216-SE-W-40","Y:216@5:SE","Y-05-216-SE",6,NA,3.5,NA,3,NA,0,4
"Y-05-216-SE-W-50","Y:216@5:SE","Y-05-216-SE",6,NA,4,NA,0,NA,0,4
"Y-05-216-SW-C-0","Y:216@5:SW","Y-05-216-SW",10,NA,NA,NA,0,NA,0,3
"Y-05-216-SW-E-10","Y:216@5:SW","Y-05-216-SW",31,NA,11,NA,0,NA,10,4
"Y-05-216-SW-E-20","Y:216@5:SW","Y-05-216-SW",36,NA,0,NA,25,NA,20,4
"Y-05-216-SW-E-30","Y:216@5:SW","Y-05-216-SW",33,NA,0,NA,25,NA,NA,3
"Y-05-216-SW-E-40","Y:216@5:SW","Y-05-216-SW",32,NA,6,NA,35,NA,NA,3
"Y-05-216-SW-E-50","Y:216@5:SW","Y-05-216-SW",45,NA,9,NA,40,NA,NA,3
"Y-05-216-SW-N-10","Y:216@5:SW","Y-05-216-SW",2,NA,7,NA,0,NA,0,4
"Y-05-216-SW-N-20","Y:216@5:SW","Y-05-216-SW",4,NA,3,NA,0,NA,0,4
"Y-05-216-SW-N-30","Y:216@5:SW","Y-05-216-SW",0,NA,3,NA,0,NA,3,4
"Y-05-216-SW-N-40","Y:216@5:SW","Y-05-216-SW",5,NA,0,NA,0,NA,0,4
"Y-05-216-SW-N-50","Y:216@5:SW","Y-05-216-SW",6,NA,3,NA,0,NA,0,4
"Y-05-216-SW-S-10","Y:216@5:SW","Y-05-216-SW",31.5,NA,15,NA,0,NA,20,4
"Y-05-216-SW-S-20","Y:216@5:SW","Y-05-216-SW",34.5,NA,32,NA,0,NA,0,4
"Y-05-216-SW-S-30","Y:216@5:SW","Y-05-216-SW",23,NA,32,NA,0,NA,13,4
"Y-05-216-SW-S-40","Y:216@5:SW","Y-05-216-SW",27.5,NA,NA,NA,0,NA,10,3
"Y-05-216-SW-S-50","Y:216@5:SW","Y-05-216-SW",35,NA,NA,NA,0,NA,27,3
"Y-05-216-SW-W-10","Y:216@5:SW","Y-05-216-SW",1,NA,3,NA,0,NA,0,4
"Y-05-216-SW-W-20","Y:216@5:SW","Y-05-216-SW",3,NA,0,NA,0,NA,0,4
"Y-05-216-SW-W-30","Y:216@5:SW","Y-05-216-SW",6,NA,0,NA,0,NA,0,4
"Y-05-216-SW-W-40","Y:216@5:SW","Y-05-216-SW",10.5,NA,2,NA,0,NA,2,4
"Y-05-216-SW-W-50","Y:216@5:SW","Y-05-216-SW",8,NA,4,NA,0,NA,0,4
"Y-05-217-CT-C-0","Y:217@5:CT","Y-05-217-CT",9,NA,NA,NA,0,NA,16,3
"Y-05-217-CT-E-10","Y:217@5:CT","Y-05-217-CT",13,NA,NA,NA,0,NA,16,3
"Y-05-217-CT-E-20","Y:217@5:CT","Y-05-217-CT",14,NA,NA,NA,12,NA,17,3
"Y-05-217-CT-E-30","Y:217@5:CT","Y-05-217-CT",12,NA,NA,NA,10,NA,17,3
"Y-05-217-CT-E-40","Y:217@5:CT","Y-05-217-CT",16,NA,NA,NA,15,NA,5,3
"Y-05-217-CT-E-50","Y:217@5:CT","Y-05-217-CT",24,NA,NA,NA,5,NA,15,3
"Y-05-217-CT-N-10","Y:217@5:CT","Y-05-217-CT",7,NA,NA,NA,10,NA,0,3
"Y-05-217-CT-N-20","Y:217@5:CT","Y-05-217-CT",11,NA,NA,NA,0,NA,5,3
"Y-05-217-CT-N-30","Y:217@5:CT","Y-05-217-CT",0,NA,NA,NA,6,NA,0,3
"Y-05-217-CT-N-40","Y:217@5:CT","Y-05-217-CT",8,NA,NA,NA,0,NA,0,3
"Y-05-217-CT-N-50","Y:217@5:CT","Y-05-217-CT",4,NA,NA,NA,0,NA,0,3
"Y-05-217-CT-S-10","Y:217@5:CT","Y-05-217-CT",9,NA,NA,NA,30,NA,25,3
"Y-05-217-CT-S-20","Y:217@5:CT","Y-05-217-CT",11,NA,NA,NA,35,NA,30,3
"Y-05-217-CT-S-30","Y:217@5:CT","Y-05-217-CT",0,NA,NA,NA,35,NA,35,3
"Y-05-217-CT-S-40","Y:217@5:CT","Y-05-217-CT",26,NA,NA,NA,45,NA,33,3
"Y-05-217-CT-S-50","Y:217@5:CT","Y-05-217-CT",14,NA,NA,NA,40,NA,17,3
"Y-05-217-CT-W-10","Y:217@5:CT","Y-05-217-CT",26,NA,NA,NA,10,NA,14,3
"Y-05-217-CT-W-20","Y:217@5:CT","Y-05-217-CT",NA,NA,NA,NA,13,NA,15,2
"Y-05-217-CT-W-30","Y:217@5:CT","Y-05-217-CT",36,NA,NA,NA,5,NA,4,3
"Y-05-217-CT-W-40","Y:217@5:CT","Y-05-217-CT",20,NA,NA,NA,10,NA,0,3
"Y-05-217-CT-W-50","Y:217@5:CT","Y-05-217-CT",14,NA,NA,NA,0,NA,0,3
"Y-05-217-NE-C-0","Y:217@5:NE","Y-05-217-NE",4,NA,NA,NA,0,NA,NA,2
"Y-05-217-NE-E-10","Y:217@5:NE","Y-05-217-NE",9,NA,NA,NA,8,NA,NA,2
"Y-05-217-NE-E-20","Y:217@5:NE","Y-05-217-NE",7,NA,NA,NA,2,NA,NA,2
"Y-05-217-NE-E-30","Y:217@5:NE","Y-05-217-NE",6,NA,NA,NA,5,NA,NA,2
"Y-05-217-NE-E-40","Y:217@5:NE","Y-05-217-NE",9,NA,NA,NA,0,NA,NA,2
"Y-05-217-NE-E-50","Y:217@5:NE","Y-05-217-NE",6,NA,NA,NA,1,NA,NA,2
"Y-05-217-NE-N-10","Y:217@5:NE","Y-05-217-NE",8,NA,NA,NA,5,NA,NA,2
"Y-05-217-NE-N-20","Y:217@5:NE","Y-05-217-NE",0,NA,NA,NA,3,NA,NA,2
"Y-05-217-NE-N-30","Y:217@5:NE","Y-05-217-NE",0,NA,NA,NA,0,NA,NA,2
"Y-05-217-NE-N-40","Y:217@5:NE","Y-05-217-NE",5,NA,NA,NA,0,NA,NA,2
"Y-05-217-NE-N-50","Y:217@5:NE","Y-05-217-NE",0,NA,NA,NA,1,NA,NA,2
"Y-05-217-NE-S-10","Y:217@5:NE","Y-05-217-NE",9,NA,NA,NA,0,NA,NA,2
"Y-05-217-NE-S-20","Y:217@5:NE","Y-05-217-NE",10,NA,NA,NA,2,NA,NA,2
"Y-05-217-NE-S-30","Y:217@5:NE","Y-05-217-NE",10,NA,NA,NA,5,NA,NA,2
"Y-05-217-NE-S-40","Y:217@5:NE","Y-05-217-NE",0,NA,NA,NA,4,NA,NA,2
"Y-05-217-NE-S-50","Y:217@5:NE","Y-05-217-NE",7,NA,NA,NA,1,NA,NA,2
"Y-05-217-NE-W-10","Y:217@5:NE","Y-05-217-NE",0,NA,NA,NA,2,NA,NA,2
"Y-05-217-NE-W-20","Y:217@5:NE","Y-05-217-NE",8,NA,NA,NA,0.5,NA,NA,2
"Y-05-217-NE-W-30","Y:217@5:NE","Y-05-217-NE",0,NA,NA,NA,6,NA,NA,2
"Y-05-217-NE-W-40","Y:217@5:NE","Y-05-217-NE",3,NA,NA,NA,2,NA,NA,2
"Y-05-217-NE-W-50","Y:217@5:NE","Y-05-217-NE",6,NA,NA,NA,0,NA,NA,2
"Y-05-217-NW-C-0","Y:217@5:NW","Y-05-217-NW",11,NA,NA,NA,12,NA,5,3
"Y-05-217-NW-E-10","Y:217@5:NW","Y-05-217-NW",12,NA,NA,NA,0,NA,0,3
"Y-05-217-NW-E-20","Y:217@5:NW","Y-05-217-NW",9,NA,NA,NA,0,NA,0,3
"Y-05-217-NW-E-30","Y:217@5:NW","Y-05-217-NW",7,NA,NA,NA,5,NA,2,3
"Y-05-217-NW-E-40","Y:217@5:NW","Y-05-217-NW",9,NA,NA,NA,10,NA,0,3
"Y-05-217-NW-E-50","Y:217@5:NW","Y-05-217-NW",9,NA,NA,NA,0,NA,0,3
"Y-05-217-NW-N-10","Y:217@5:NW","Y-05-217-NW",7,NA,NA,NA,0,NA,0,3
"Y-05-217-NW-N-20","Y:217@5:NW","Y-05-217-NW",10,NA,NA,NA,0,NA,0,3
"Y-05-217-NW-N-30","Y:217@5:NW","Y-05-217-NW",5,NA,NA,NA,7,NA,0,3
"Y-05-217-NW-N-40","Y:217@5:NW","Y-05-217-NW",4,NA,NA,NA,5,NA,0,3
"Y-05-217-NW-N-50","Y:217@5:NW","Y-05-217-NW",6,NA,NA,NA,0,NA,0,3
"Y-05-217-NW-S-10","Y:217@5:NW","Y-05-217-NW",5,NA,NA,NA,2,NA,0,3
"Y-05-217-NW-S-20","Y:217@5:NW","Y-05-217-NW",10,NA,NA,NA,8,NA,0,3
"Y-05-217-NW-S-30","Y:217@5:NW","Y-05-217-NW",10,NA,NA,NA,0,NA,0,3
"Y-05-217-NW-S-40","Y:217@5:NW","Y-05-217-NW",12,NA,NA,NA,0,NA,0,3
"Y-05-217-NW-S-50","Y:217@5:NW","Y-05-217-NW",10,NA,NA,NA,0,NA,0,3
"Y-05-217-NW-W-10","Y:217@5:NW","Y-05-217-NW",10,NA,NA,NA,0,NA,0,3
"Y-05-217-NW-W-20","Y:217@5:NW","Y-05-217-NW",12,NA,NA,NA,5,NA,0,3
"Y-05-217-NW-W-30","Y:217@5:NW","Y-05-217-NW",14,NA,NA,NA,0,NA,0,3
"Y-05-217-NW-W-40","Y:217@5:NW","Y-05-217-NW",14,NA,NA,NA,0,NA,0,3
"Y-05-217-NW-W-50","Y:217@5:NW","Y-05-217-NW",14,NA,NA,NA,2,NA,0,3
"Y-05-217-SE-C-0","Y:217@5:SE","Y-05-217-SE",NA,NA,NA,NA,0,NA,NA,1
"Y-05-217-SE-E-10","Y:217@5:SE","Y-05-217-SE",NA,NA,NA,NA,5,NA,NA,1
"Y-05-217-SE-E-20","Y:217@5:SE","Y-05-217-SE",NA,NA,NA,NA,10,NA,NA,1
"Y-05-217-SE-E-30","Y:217@5:SE","Y-05-217-SE",NA,NA,NA,NA,11,NA,NA,1
"Y-05-217-SE-E-40","Y:217@5:SE","Y-05-217-SE",NA,NA,NA,NA,7,NA,NA,1
"Y-05-217-SE-E-50","Y:217@5:SE","Y-05-217-SE",NA,NA,NA,NA,2,NA,NA,1
"Y-05-217-SE-N-10","Y:217@5:SE","Y-05-217-SE",NA,NA,NA,NA,0,NA,NA,1
"Y-05-217-SE-N-20","Y:217@5:SE","Y-05-217-SE",NA,NA,NA,NA,0,NA,NA,1
"Y-05-217-SE-N-30","Y:217@5:SE","Y-05-217-SE",NA,NA,NA,NA,0,NA,NA,1
"Y-05-217-SE-N-40","Y:217@5:SE","Y-05-217-SE",NA,NA,NA,NA,0,NA,NA,1
"Y-05-217-SE-N-50","Y:217@5:SE","Y-05-217-SE",NA,NA,NA,NA,0,NA,NA,1
"Y-05-217-SE-S-10","Y:217@5:SE","Y-05-217-SE",NA,NA,NA,NA,6,NA,NA,1
"Y-05-217-SE-S-20","Y:217@5:SE","Y-05-217-SE",NA,NA,NA,NA,0,NA,NA,1
"Y-05-217-SE-W-10","Y:217@5:SE","Y-05-217-SE",NA,NA,NA,NA,5,NA,NA,1
"Y-05-217-SE-W-20","Y:217@5:SE","Y-05-217-SE",NA,NA,NA,NA,0,NA,NA,1
"Y-05-217-SE-W-30","Y:217@5:SE","Y-05-217-SE",NA,NA,NA,NA,0,NA,NA,1
"Y-05-217-SE-W-40","Y:217@5:SE","Y-05-217-SE",NA,NA,NA,NA,7,NA,NA,1
"Y-05-217-SE-W-50","Y:217@5:SE","Y-05-217-SE",NA,NA,NA,NA,1,NA,NA,1
"Y-05-217-SW-C-0","Y:217@5:SW","Y-05-217-SW",11,NA,NA,NA,0,NA,0,3
"Y-05-217-SW-E-10","Y:217@5:SW","Y-05-217-SW",0,NA,NA,NA,0,NA,3,3
"Y-05-217-SW-E-20","Y:217@5:SW","Y-05-217-SW",0,NA,NA,NA,0,NA,4,3
"Y-05-217-SW-E-30","Y:217@5:SW","Y-05-217-SW",5,NA,NA,NA,0,NA,0,3
"Y-05-217-SW-E-40","Y:217@5:SW","Y-05-217-SW",0,NA,NA,NA,0,NA,0,3
"Y-05-217-SW-E-50","Y:217@5:SW","Y-05-217-SW",3,NA,NA,NA,0,NA,7,3
"Y-05-217-SW-N-10","Y:217@5:SW","Y-05-217-SW",0,NA,NA,NA,0,NA,5,3
"Y-05-217-SW-N-20","Y:217@5:SW","Y-05-217-SW",7,NA,NA,NA,0,NA,5,3
"Y-05-217-SW-N-30","Y:217@5:SW","Y-05-217-SW",0,NA,NA,NA,8,NA,5,3
"Y-05-217-SW-N-40","Y:217@5:SW","Y-05-217-SW",2,NA,NA,NA,0,NA,6,3
"Y-05-217-SW-N-50","Y:217@5:SW","Y-05-217-SW",6,NA,NA,NA,0,NA,5,3
"Y-05-217-SW-S-10","Y:217@5:SW","Y-05-217-SW",0,NA,NA,NA,1,NA,4,3
"Y-05-217-SW-S-20","Y:217@5:SW","Y-05-217-SW",0,NA,NA,NA,6,NA,13,3
"Y-05-217-SW-S-30","Y:217@5:SW","Y-05-217-SW",0,NA,NA,NA,0,NA,0,3
"Y-05-217-SW-S-40","Y:217@5:SW","Y-05-217-SW",7,NA,NA,NA,0,NA,0,3
"Y-05-217-SW-S-50","Y:217@5:SW","Y-05-217-SW",0,NA,NA,NA,0,NA,3,3
"Y-05-217-SW-W-10","Y:217@5:SW","Y-05-217-SW",2,NA,NA,NA,0,NA,0,3
"Y-05-217-SW-W-20","Y:217@5:SW","Y-05-217-SW",10,NA,NA,NA,0,NA,2,3
"Y-05-217-SW-W-30","Y:217@5:SW","Y-05-217-SW",0,NA,NA,NA,2,NA,8,3
"Y-05-217-SW-W-40","Y:217@5:SW","Y-05-217-SW",0,NA,NA,NA,0,NA,0,3
"Y-05-217-SW-W-50","Y:217@5:SW","Y-05-217-SW",0,NA,NA,NA,0,NA,5,3
"Y-05-218-CT-C-0","Y:218@5:CT","Y-05-218-CT",4,NA,NA,NA,NA,NA,0,2
"Y-05-218-CT-E-10","Y:218@5:CT","Y-05-218-CT",5,NA,2.5,NA,NA,NA,8,3
"Y-05-218-CT-E-20","Y:218@5:CT","Y-05-218-CT",2,NA,3,NA,NA,NA,0,3
"Y-05-218-CT-E-30","Y:218@5:CT","Y-05-218-CT",5,NA,5,NA,NA,NA,0,3
"Y-05-218-CT-E-40","Y:218@5:CT","Y-05-218-CT",3,NA,3,NA,NA,NA,2,3
"Y-05-218-CT-E-50","Y:218@5:CT","Y-05-218-CT",4,NA,3,NA,NA,NA,3,3
"Y-05-218-CT-N-10","Y:218@5:CT","Y-05-218-CT",3,NA,3,NA,NA,NA,8,3
"Y-05-218-CT-N-20","Y:218@5:CT","Y-05-218-CT",5,NA,5,NA,NA,NA,4,3
"Y-05-218-CT-N-30","Y:218@5:CT","Y-05-218-CT",6,NA,0.5,NA,NA,NA,5,3
"Y-05-218-CT-N-40","Y:218@5:CT","Y-05-218-CT",7,NA,1,NA,NA,NA,4,3
"Y-05-218-CT-N-50","Y:218@5:CT","Y-05-218-CT",2,NA,2,NA,NA,NA,0,3
"Y-05-218-CT-S-10","Y:218@5:CT","Y-05-218-CT",3,NA,2.5,NA,NA,NA,4,3
"Y-05-218-CT-S-20","Y:218@5:CT","Y-05-218-CT",3,NA,2,NA,NA,NA,0,3
"Y-05-218-CT-S-30","Y:218@5:CT","Y-05-218-CT",8,NA,3.5,NA,NA,NA,0,3
"Y-05-218-CT-S-40","Y:218@5:CT","Y-05-218-CT",4,NA,1,NA,NA,NA,3,3
"Y-05-218-CT-S-50","Y:218@5:CT","Y-05-218-CT",3,NA,1,NA,NA,NA,4,3
"Y-05-218-CT-W-10","Y:218@5:CT","Y-05-218-CT",5,NA,2,NA,NA,NA,4,3
"Y-05-218-CT-W-20","Y:218@5:CT","Y-05-218-CT",11,NA,0,NA,NA,NA,6,3
"Y-05-218-CT-W-30","Y:218@5:CT","Y-05-218-CT",11,NA,6.5,NA,NA,NA,1,3
"Y-05-218-CT-W-40","Y:218@5:CT","Y-05-218-CT",8,NA,2,NA,NA,NA,0,3
"Y-05-218-CT-W-50","Y:218@5:CT","Y-05-218-CT",12,NA,2,NA,NA,NA,2,3
"Y-05-218-NE-C-0","Y:218@5:NE","Y-05-218-NE",5,NA,NA,NA,NA,NA,NA,1
"Y-05-218-NE-E-10","Y:218@5:NE","Y-05-218-NE",3,NA,2,NA,NA,NA,NA,2
"Y-05-218-NE-E-20","Y:218@5:NE","Y-05-218-NE",5,NA,4,NA,NA,NA,NA,2
"Y-05-218-NE-E-30","Y:218@5:NE","Y-05-218-NE",7,NA,1,NA,NA,NA,NA,2
"Y-05-218-NE-E-40","Y:218@5:NE","Y-05-218-NE",4,NA,5,NA,NA,NA,NA,2
"Y-05-218-NE-E-50","Y:218@5:NE","Y-05-218-NE",5,NA,2.5,NA,NA,NA,NA,2
"Y-05-218-NE-N-10","Y:218@5:NE","Y-05-218-NE",6,NA,0,NA,NA,NA,NA,2
"Y-05-218-NE-N-20","Y:218@5:NE","Y-05-218-NE",10,NA,0,NA,NA,NA,NA,2
"Y-05-218-NE-N-30","Y:218@5:NE","Y-05-218-NE",6,NA,3.5,NA,NA,NA,NA,2
"Y-05-218-NE-N-40","Y:218@5:NE","Y-05-218-NE",5,NA,0,NA,NA,NA,NA,2
"Y-05-218-NE-N-50","Y:218@5:NE","Y-05-218-NE",4,NA,0,NA,NA,NA,NA,2
"Y-05-218-NE-S-10","Y:218@5:NE","Y-05-218-NE",8,NA,1,NA,NA,NA,NA,2
"Y-05-218-NE-S-20","Y:218@5:NE","Y-05-218-NE",11,NA,1,NA,NA,NA,NA,2
"Y-05-218-NE-S-30","Y:218@5:NE","Y-05-218-NE",11,NA,4,NA,NA,NA,NA,2
"Y-05-218-NE-S-40","Y:218@5:NE","Y-05-218-NE",7,NA,1,NA,NA,NA,NA,2
"Y-05-218-NE-S-50","Y:218@5:NE","Y-05-218-NE",4,NA,0,NA,NA,NA,NA,2
"Y-05-218-NE-W-10","Y:218@5:NE","Y-05-218-NE",8,NA,0,NA,NA,NA,NA,2
"Y-05-218-NE-W-20","Y:218@5:NE","Y-05-218-NE",4,NA,2,NA,NA,NA,NA,2
"Y-05-218-NE-W-30","Y:218@5:NE","Y-05-218-NE",4,NA,0,NA,NA,NA,NA,2
"Y-05-218-NE-W-40","Y:218@5:NE","Y-05-218-NE",7,NA,0,NA,NA,NA,NA,2
"Y-05-218-NE-W-50","Y:218@5:NE","Y-05-218-NE",6,NA,1,NA,NA,NA,NA,2
"Y-05-218-NW-C-0","Y:218@5:NW","Y-05-218-NW",NA,NA,NA,NA,NA,NA,0,1
"Y-05-218-NW-E-10","Y:218@5:NW","Y-05-218-NW",NA,NA,0,NA,NA,NA,0,2
"Y-05-218-NW-E-20","Y:218@5:NW","Y-05-218-NW",NA,NA,0,NA,NA,NA,0,2
"Y-05-218-NW-E-30","Y:218@5:NW","Y-05-218-NW",NA,NA,0,NA,NA,NA,1,2
"Y-05-218-NW-E-40","Y:218@5:NW","Y-05-218-NW",NA,NA,0,NA,NA,NA,0,2
"Y-05-218-NW-E-50","Y:218@5:NW","Y-05-218-NW",NA,NA,0,NA,NA,NA,0,2
"Y-05-218-NW-N-10","Y:218@5:NW","Y-05-218-NW",NA,NA,0,NA,NA,NA,0,2
"Y-05-218-NW-N-20","Y:218@5:NW","Y-05-218-NW",NA,NA,0,NA,NA,NA,0,2
"Y-05-218-NW-N-30","Y:218@5:NW","Y-05-218-NW",NA,NA,0,NA,NA,NA,0,2
"Y-05-218-NW-N-40","Y:218@5:NW","Y-05-218-NW",NA,NA,0,NA,NA,NA,0,2
"Y-05-218-NW-N-50","Y:218@5:NW","Y-05-218-NW",NA,NA,0,NA,NA,NA,0,2
"Y-05-218-NW-S-10","Y:218@5:NW","Y-05-218-NW",NA,NA,0,NA,NA,NA,0,2
"Y-05-218-NW-S-20","Y:218@5:NW","Y-05-218-NW",NA,NA,0,NA,NA,NA,0,2
"Y-05-218-NW-S-30","Y:218@5:NW","Y-05-218-NW",NA,NA,0,NA,NA,NA,0,2
"Y-05-218-NW-S-40","Y:218@5:NW","Y-05-218-NW",NA,NA,0,NA,NA,NA,0,2
"Y-05-218-NW-S-50","Y:218@5:NW","Y-05-218-NW",NA,NA,0,NA,NA,NA,0,2
"Y-05-218-NW-W-10","Y:218@5:NW","Y-05-218-NW",NA,NA,0,NA,NA,NA,0,2
"Y-05-218-NW-W-20","Y:218@5:NW","Y-05-218-NW",NA,NA,0,NA,NA,NA,0,2
"Y-05-218-NW-W-30","Y:218@5:NW","Y-05-218-NW",NA,NA,0,NA,NA,NA,0,2
"Y-05-218-NW-W-40","Y:218@5:NW","Y-05-218-NW",NA,NA,0,NA,NA,NA,0,2
"Y-05-218-NW-W-50","Y:218@5:NW","Y-05-218-NW",NA,NA,0,NA,NA,NA,0,2
"Y-05-218-SE-C-0","Y:218@5:SE","Y-05-218-SE",0,NA,NA,NA,NA,NA,NA,1
"Y-05-218-SE-E-10","Y:218@5:SE","Y-05-218-SE",0,NA,0,NA,NA,NA,NA,2
"Y-05-218-SE-E-20","Y:218@5:SE","Y-05-218-SE",0,NA,0,NA,NA,NA,NA,2
"Y-05-218-SE-E-30","Y:218@5:SE","Y-05-218-SE",3,NA,0,NA,NA,NA,NA,2
