"UID","ss","year","sample","occupied","region_x","wetland_x","data_set","site","station","latit","longit","mineable","lapr","mclelland","B2","B3","B4","B5","B6","B7","NBR","NDVI","NDWI","TCB","TCwet","presence"
"Y:242@24:A-2015","Y:242@24:A",2015,4,0,"west",NA,"Y",0,"A",57.441426,-111.43846,1,1,"west",398.683837263777,650.783711575863,718.563044381715,2375.93150723754,2114.45746691191,1253.18023734406,0.312059570126358,0.536607974778559,0.0606233519004131,3281.18934978245,-1091.20617546992,"absent"
"Y:242@24:A-2016","Y:242@24:A",2016,3,NA,"west",NA,"Y",0,"A",57.441426,-111.43846,1,1,"west",282.874313756315,562.126230808729,479.923236543045,2564.40483145653,1577.91464409154,848.447217615667,0.504140884711202,0.685496329622351,0.239648572065434,2865.65888886459,-591.32551745796,NA
"Y:242@24:A-2017","Y:242@24:A",2017,2,0,"west",NA,"Y",0,"A",57.441426,-111.43846,1,1,"west",246.866893020642,495.683333708579,399.839177316214,2571.78686304127,1532.15199378878,751.764194507318,0.550637984144766,0.734507116715519,0.258895957241085,2777.00524498345,-542.036448196243,"absent"
"Y:242@24:A-2018","Y:242@24:A",2018,3,0,"west",NA,"Y",0,"A",57.441426,-111.43846,1,1,"west",289.923100761381,545.800890862827,456.418735439877,2554.22286242444,1655.69053160939,876.877632563792,0.497747688802778,0.700651524162193,0.224321705396603,2891.25248644365,-671.705502531231,"absent"
"Y:242@24:A-2019","Y:242@24:A",2019,4,0,"west",NA,"Y",0,"A",57.441426,-111.43846,1,1,"west",305.034231949482,559.443403817567,536.68083406758,2038.81323233033,1554.1273189435,932.402052024378,0.372442602076233,0.588528768671575,0.130241424445716,2579.7423265971,-713.977506346372,"absent"
"Y:242@24:B-2013","Y:242@24:B",2013,2,NA,"west",NA,"Y",0,"B",57.445361,-111.43579,1,1,"west",171.393277333015,385.293461559597,299.258481994595,2438.45279416153,1111.09261481219,508.58374696035,0.673260925995062,0.783610386274687,0.402332071244258,2410.18210484852,-205.215554249815,NA
"Y:242@24:B-2014","Y:242@24:B",2014,3,NA,"west",NA,"Y",0,"B",57.445361,-111.43579,1,1,"west",201.713134134058,450.012979816059,332.829135893078,2534.07459283672,1266.76202158961,589.085406315962,0.596889513353644,0.764606829197342,0.32049852588362,2563.63067429558,-317.039201324502,NA
"Y:242@24:B-2015","Y:242@24:B",2015,2,0,"west",NA,"Y",0,"B",57.445361,-111.43579,1,1,"west",411.103080430775,630.939667216455,726.797608421461,2313.94476569322,2175.74945667993,1325.18754244688,0.272651474227426,0.519206831268616,0.0326053415264694,3293.22972866595,-1181.60017918454,"absent"
"Y:242@24:B-2016","Y:242@24:B",2016,1,0,"west",NA,"Y",0,"B",57.445361,-111.43579,1,1,"west",268.080648366641,516.018333623571,452.476997715433,2456.50562017405,1486.13042211639,803.761588853259,0.50793862923499,0.689581115783647,0.24768801441696,2719.9376197604,-551.132883815455,"absent"
"Y:242@24:B-2017","Y:242@24:B",2017,2,0,"west",NA,"Y",0,"B",57.445361,-111.43579,1,1,"west",230.699760357877,461.419972632069,374.694754097983,2558.18156407971,1442.71297457343,702.124998800975,0.564008037428641,0.741512155857884,0.278643122743699,2710.8386862655,-470.468721475182,"absent"
"Y:242@24:B-2018","Y:242@24:B",2018,1,NA,"west",NA,"Y",0,"B",57.445361,-111.43579,1,1,"west",216.954356176262,425.873070788027,351.121624500836,2205.88946726906,1250.88400265722,658.862171610156,0.545019308897414,0.726984859979661,0.282901757471208,2344.41516148282,-435.191003862921,NA
"Y:242@24:B-2019","Y:242@24:B",2019,1,0,"west",NA,"Y",0,"B",57.445361,-111.43579,1,1,"west",291.822734873235,533.632104919824,504.063857193828,2024.41816653047,1511.67656545032,892.724917504045,0.395933700874068,0.602742432728525,0.145399608095058,2532.24161416209,-684.66448427311,"absent"
"Y:242@24:C-2013","Y:242@24:C",2013,2,NA,"west",NA,"Y",0,"C",57.452474,-111.44647,1,1,"west",298.072281029473,408.622146118721,310.068856371939,1640.00638231631,1504.44712536322,968.412878787879,0.303730736285448,0.660517295534097,0.0944388392109782,2319.40447522312,-852.061287634911,NA
"Y:242@24:C-2014","Y:242@24:C",2014,4,NA,"west",NA,"Y",0,"C",57.452474,-111.44647,1,1,"west",313.954156288917,482.713158987132,371.441702988792,2118.40512141968,1553.6046596098,915.336342880863,0.394041881496423,0.675754013092823,0.145281164959352,2551.9777689835,-763.951643306351,NA
"Y:242@24:C-2015","Y:242@24:C",2015,2,0,"west",NA,"Y",0,"C",57.452474,-111.44647,1,1,"west",319.962406600249,478.721123910336,416.379332710668,2027.36900684931,1705.91830116231,1025.89720838522,0.318236584365111,0.652492630851002,0.0783060569336904,2621.13901758769,-923.023749878061,"absent"
"Y:242@24:C-2016","Y:242@24:C",2016,3,NA,"west",NA,"Y",0,"C",57.452474,-111.44647,1,1,"west",355.453300124533,630.080427563304,517.136726857617,2415.32902656704,1717.84614985471,1065.27501037775,0.390661473977103,0.653726207342149,0.16512142087368,2979.30087756331,-807.155219639892,NA
"Y:242@24:C-2017","Y:242@24:C",2017,3,0,"west",NA,"Y",0,"C",57.452474,-111.44647,1,1,"west",350.090909090909,533.96601286841,423.365504358655,2172.30915317559,1703.87123806559,955.870226234952,0.396374195010002,0.674141562374092,0.127057640304741,2724.60649329857,-829.530904807493,"absent"
"Y:242@24:C-2018","Y:242@24:C",2018,4,0,"west",NA,"Y",0,"C",57.452474,-111.44647,1,1,"west",291.757783312578,490.601494396015,382.131693648817,2200.1547841428,1679.52449149025,969.499636778746,0.387334904619932,0.703138853511829,0.133455710522516,2672.47337683167,-850.31946803653,"absent"
"Y:242@24:C-2019","Y:242@24:C",2019,3,0,"west",NA,"Y",0,"C",57.452474,-111.44647,1,1,"west",359.879410543794,533.893264840183,510.457918223329,1733.75415110004,1684.24346201743,1039.92782274803,0.244337480751455,0.541316092632875,0.00887568754743438,2548.74139888439,-936.323705370486,"absent"
"Y:243@24:A-2013","Y:243@24:A",2013,3,NA,"west",NA,"Y",0,"A",57.457762,-111.40753,1,1,"west",200.602795483066,427.583081527651,419.015536467937,1877.58870566605,917.543233673774,511.073904434016,0.586290049379728,0.641610880449828,0.360846205939147,1991.25420059445,-189.302060475692,NA
"Y:243@24:A-2014","Y:243@24:A",2014,4,NA,"west",NA,"Y",0,"A",57.457762,-111.40753,1,1,"west",183.766410371278,430.581168524321,337.491438937257,2201.80221065252,935.318135079049,468.316905929672,0.645290665221998,0.730079670418836,0.405405597022151,2139.49197485023,-134.821201171526,NA
"Y:243@24:A-2015","Y:243@24:A",2015,1,0,"west",NA,"Y",0,"A",57.457762,-111.40753,1,1,"west",285.439117180765,500.250621568087,568.636433206223,1867.4802386331,1182.70278159586,717.538478828865,0.452157123628357,0.523598963878329,0.241630591200818,2275.70335749756,-399.520206831938,"absent"
"Y:243@24:A-2016","Y:243@24:A",2016,4,0,"west",NA,"Y",0,"A",57.457762,-111.40753,1,1,"west",246.835738671633,525.963949022347,518.31486654252,1944.44354244258,985.687335117939,576.541909140285,0.542982736234753,0.575467121425188,0.33180930432956,2156.069197938,-199.797263025683,"absent"
"Y:243@24:A-2017","Y:243@24:A",2017,1,1,"west",NA,"Y",0,"A",57.457762,-111.40753,1,1,"west",223.214588293517,445.644497388718,411.349656856139,2464.46417235433,1228.72127962803,604.307520627709,0.59924582467313,0.705275553861957,0.339252444849051,2505.63263619929,-310.073386061958,"present"
"Y:243@24:A-2018","Y:243@24:A",2018,4,0,"west",NA,"Y",0,"A",57.457762,-111.40753,1,1,"west",212.518123284505,409.254605214977,388.109186405322,1951.26582014827,1009.13844019745,564.845687521026,0.559499818448592,0.66776962580571,0.330600226403867,2072.97732350667,-272.986594561577,"absent"
"Y:243@24:A-2019","Y:243@24:A",2019,4,NA,"west",NA,"Y",0,"A",57.457762,-111.40753,1,1,"west",280.875732425671,527.363255150961,533.041761674055,1862.46693949075,1178.40289600049,723.427617882558,0.46598098183181,0.5666961503995,0.241237920311199,2300.91727569372,-391.637492015127,NA
"Y:243@24:B-2013","Y:243@24:B",2013,4,NA,"west",NA,"Y",0,"B",57.45466,-111.41393,1,1,"west",198.972619613396,426.049683326382,404.014664946704,1979.98894309574,968.346522409629,524.942019145903,0.59130325438427,0.665433200897154,0.355883979254404,2068.97137778241,-212.606083696401,NA
"Y:243@24:B-2014","Y:243@24:B",2014,4,NA,"west",NA,"Y",0,"B",57.45466,-111.41393,1,1,"west",182.101156125428,426.479292552108,320.640209305258,2138.91653007187,948.880245967625,479.757203961087,0.616393635560022,0.732092780871402,0.368220877845344,2089.00670076525,-180.746924683084,NA
"Y:243@24:B-2015","Y:243@24:B",2015,4,0,"west",NA,"Y",0,"B",57.45466,-111.41393,1,1,"west",305.997080589314,533.505261728563,594.310694160209,2128.21984811305,1457.23504650689,857.701769104681,0.430259361783791,0.5556477198138,0.198421709278212,2615.0358009345,-578.581567562049,"absent"
"Y:243@24:B-2016","Y:243@24:B",2016,3,0,"west",NA,"Y",0,"B",57.45466,-111.41393,1,1,"west",258.33305529422,543.038185115855,544.270515891875,2064.85289467814,1123.60551099386,647.238984316654,0.517329415816539,0.574110833067168,0.296611433468398,2327.75698081142,-291.245492164147,"absent"
"Y:243@24:B-2017","Y:243@24:B",2017,1,1,"west",NA,"Y",0,"B",57.45466,-111.41393,1,1,"west",219.867414139259,444.482362297896,396.540464389979,2524.3175125845,1255.47702297702,624.419725905163,0.591859571795787,0.723890302168595,0.329939458390338,2560.81242986625,-335.573270707448,"present"
"Y:243@24:B-2018","Y:243@24:B",2018,3,0,"west",NA,"Y",0,"B",57.45466,-111.41393,1,1,"west",196.813497182429,396.001716729872,365.50685237093,1910.58298012667,1001.16722112839,549.239314083974,0.558357926850735,0.677292842375934,0.319893486066865,2024.08123830732,-282.17310191556,"absent"
"Y:243@24:B-2019","Y:243@24:B",2019,3,NA,"west",NA,"Y",0,"B",57.45466,-111.41393,1,1,"west",296.849281786175,548.880105331562,555.02608556492,1939.22904765138,1300.05604589585,806.763561681037,0.446462110096412,0.573773688700664,0.20288981411193,2434.29256170238,-489.307966610089,NA
"Y:243@24:C-2013","Y:243@24:C",2013,3,NA,"west",NA,"Y",0,"C",57.457677,-111.4223,1,1,"west",189.192401081827,417.557116896798,370.555490917818,2248.08134321319,1161.40324539236,565.913601979816,0.606338390828029,0.720870771348292,0.333082240740209,2319.86255775267,-299.931418120635,NA
"Y:243@24:C-2014","Y:243@24:C",2014,3,NA,"west",NA,"Y",0,"C",57.457677,-111.4223,1,1,"west",213.534926948139,460.669327051022,337.142340071888,2430.63708017993,1278.773677389,616.694316978891,0.575757917316169,0.752438353600691,0.284976209947969,2523.74986698308,-389.31651313244,NA
"Y:243@24:C-2015","Y:243@24:C",2015,2,0,"west",NA,"Y",0,"C",57.457677,-111.4223,1,1,"west",355.490154146385,547.545257018943,583.731052161507,2237.20534696239,1921.74967306158,1137.6217186077,0.31950174904196,0.57735675935715,0.0711028657572724,2978.32687668734,-1004.20620779742,"absent"
"Y:243@24:C-2016","Y:243@24:C",2016,2,0,"west",NA,"Y",0,"C",57.457677,-111.4223,1,1,"west",263.049309015036,548.046185326038,527.646791949101,2332.39085072811,1319.92147690728,768.456741102191,0.505981949906105,0.631893949549215,0.259709295882889,2601.94435624422,-427.10406702799,"absent"
"Y:243@24:C-2017","Y:243@24:C",2017,1,1,"west",NA,"Y",0,"C",57.457677,-111.4223,1,1,"west",194.001467216429,429.131979838546,303.01164556619,2797.47537416198,1309.58064704739,583.92965883488,0.644304787165776,0.797786175940503,0.361831890119053,2675.00462675735,-306.925873924471,"present"
"Y:243@24:C-2018","Y:243@24:C",2018,2,0,"west",NA,"Y",0,"C",57.457677,-111.4223,1,1,"west",193.451396726481,416.313485535561,293.551649509261,2619.19136206278,1197.25981604192,566.562742366895,0.643405917951916,0.796943493118285,0.372548576766943,2494.27313639072,-279.666712371198,"absent"
"Y:243@24:C-2019","Y:243@24:C",2019,4,NA,"west",NA,"Y",0,"C",57.457677,-111.4223,1,1,"west",308.84046584023,550.387492848881,523.329256541058,2034.926055887,1588.56452035329,930.034224327336,0.379486248068293,0.593568967332663,0.126809230300009,2613.643527172,-730.390533317923,NA
"Y:243@24:D-2013","Y:243@24:D",2013,1,NA,"west",NA,"Y",0,"D",57.460226,-111.41505,1,1,"west",201.83450332089,411.538793813933,367.763203568139,2076.3178940224,1066.64172201484,541.932408978524,0.595631541658859,0.691976298695015,0.335668536368058,2180.72938527125,-268.488599158385,NA
"Y:243@24:D-2014","Y:243@24:D",2014,4,NA,"west",NA,"Y",0,"D",57.460226,-111.41505,1,1,"west",210.166946235517,460.333039220439,336.054729238377,2344.7189799777,1200.67176031415,589.761201338052,0.587038810780676,0.745747125837664,0.311329429465581,2406.08218816212,-331.106903645707,NA
"Y:243@24:D-2015","Y:243@24:D",2015,2,0,"west",NA,"Y",0,"D",57.460226,-111.41505,1,1,"west",368.345033208901,564.594429631066,669.989227711253,1905.98864594948,1828.50368933922,1188.47012168517,0.236644412992936,0.478112075566587,0.0275163425090755,2804.49814396083,-1007.37500231105,"absent"
"Y:243@24:D-2016","Y:243@24:D",2016,3,0,"west",NA,"Y",0,"D",57.460226,-111.41505,1,1,"west",269.041857759248,562.681272119067,584.327648228051,2074.72012410918,1220.02466669899,706.638687157609,0.497849330055666,0.564964114529109,0.259356477508145,2446.76552839773,-361.51545802104,"absent"
"Y:243@24:D-2017","Y:243@24:D",2017,3,1,"west",NA,"Y",0,"D",57.460226,-111.41505,1,1,"west",207.632205361904,433.255146167645,331.565205798226,2660.59316914724,1295.72737189121,600.204770446502,0.618527584444762,0.773151477297954,0.340962595104992,2616.84025966064,-339.057275047269,"present"
"Y:243@24:D-2018","Y:243@24:D",2018,3,0,"west",NA,"Y",0,"D",57.460226,-111.41505,1,1,"west",220.767275900519,423.344509623309,337.95541765647,2350.55540796044,1225.21737528482,630.601396228245,0.578503054236513,0.748722645090041,0.317431343004737,2401.30346836379,-373.430979709119,"absent"
"Y:243@24:D-2019","Y:243@24:D",2019,4,NA,"west",NA,"Y",0,"D",57.460226,-111.41505,1,1,"west",315.168386095894,560.952057982256,542.394322974742,2078.16831822369,1530.0454598342,902.098657099918,0.392012436559141,0.587356075654174,0.145497754620997,2601.79948503224,-666.775750246279,NA
"Y:245@24:G-2013","Y:245@24:G",2013,3,NA,"west",NA,"Y",0,"G",57.467079,-111.3927,1,1,"west",210.385009011833,435.055740145756,306.740130083849,2531.45065433743,1106.80141054776,517.061241282031,0.655599361402134,0.775269098323805,0.388255051351735,2406.52045429277,-203.544374279445,NA
"Y:245@24:G-2014","Y:245@24:G",2014,1,NA,"west",NA,"Y",0,"G",57.467079,-111.3927,1,1,"west",223.228297155395,517.189185800486,326.187665543453,2477.86440717812,1134.06653867252,515.102915132043,0.652850346590096,0.760602305154238,0.367333715847691,2432.55473802915,-218.457249629339,NA
"Y:245@24:G-2015","Y:245@24:G",2015,4,0,"west",NA,"Y",0,"G",57.467079,-111.3927,1,1,"west",352.136086513596,563.934409529034,551.979656766711,2290.99806441501,1616.34968262675,913.626189170128,0.426815967653091,0.599596704730288,0.172747438141139,2799.89239630045,-679.694789823682,"absent"
"Y:245@24:G-2016","Y:245@24:G",2016,4,NA,"west",NA,"Y",0,"G",57.467079,-111.3927,1,1,"west",294.041125303659,555.810955254291,472.696340412194,2165.85883551446,1230.23837473552,695.96735365567,0.523267049528702,0.645027512948104,0.271641740289548,2453.52439139566,-372.023818100463,NA
"Y:245@24:G-2017","Y:245@24:G",2017,1,0,"west",NA,"Y",0,"G",57.467079,-111.3927,1,1,"west",236.968772039809,477.160473317138,323.603087532325,2765.17974296685,1292.45627301936,595.060112843821,0.64995791407254,0.788180804474957,0.35368788861227,2693.10409029308,-300.602111850952,"absent"
"Y:245@24:G-2018","Y:245@24:G",2018,2,0,"west",NA,"Y",0,"G",57.467079,-111.3927,1,1,"west",267.130444322545,488.872345427474,345.966287908471,2755.63824151712,1320.71745161038,640.173340647285,0.622151395426528,0.774203092170428,0.352004690222041,2714.50625730115,-326.875868055795,"absent"
"Y:245@24:G-2019","Y:245@24:G",2019,2,0,"west",NA,"Y",0,"G",57.467079,-111.3927,1,1,"west",313.65232348562,579.685972886137,490.938116135099,2455.09456155474,1506.41180158295,791.424402476295,0.522129055080663,0.675673051778542,0.243061693900175,2701.83919725335,-531.644450702923,"absent"
"Y:245@24:H-2013","Y:245@24:H",2013,2,NA,"west",NA,"Y",0,"H",57.453673,-111.38809,1,1,"west",260.599749795841,503.478941258437,374.210111253637,2490.41691330357,1337.85034118419,673.145900392621,0.569845462014551,0.733535968840001,0.298003503437651,2596.58896168225,-406.930547868373,NA
"Y:245@24:H-2014","Y:245@24:H",2014,4,NA,"west",NA,"Y",0,"H",57.453673,-111.38809,1,1,"west",227.059587342856,509.671268631248,331.877781044343,2557.90526647949,1218.36591154733,563.742632298239,0.641710997178874,0.767100188272238,0.350025844363462,2530.47701504589,-276.011618480183,NA
"Y:245@24:H-2015","Y:245@24:H",2015,3,0,"west",NA,"Y",0,"H",57.453673,-111.38809,1,1,"west",335.730305955344,556.820023023309,597.334010055539,1934.17679613795,1464.02363368986,862.375766788088,0.393399988481751,0.535226183117886,0.148814758392222,2527.64729266227,-622.568848490884,"absent"
"Y:245@24:H-2016","Y:245@24:H",2016,4,NA,"west",NA,"Y",0,"H",57.453673,-111.38809,1,1,"west",322.284360828339,602.831216503346,519.902261123268,2348.05862905528,1494.54803697714,812.114499096185,0.487156804903486,0.638993579032241,0.22369286281581,2737.57471342562,-541.042303621602,NA
"Y:245@24:H-2017","Y:245@24:H",2017,2,1,"west",NA,"Y",0,"H",57.453673,-111.38809,1,1,"west",252.189422613325,513.088869708595,369.473301963552,2705.33372657103,1425.82019531715,670.2118653674,0.603188763552181,0.762308320873229,0.301211500947196,2743.59211557874,-423.772922088589,"present"
"Y:245@24:H-2018","Y:245@24:H",2018,2,0,"west",NA,"Y",0,"H",57.453673,-111.38809,1,1,"west",284.759639360903,511.440177376465,381.720938867813,2547.92062160753,1424.7599602208,714.263232538525,0.56210703411112,0.739581290942462,0.282776054042025,2693.47834150707,-466.219540951224,"absent"
"Y:245@24:H-2019","Y:245@24:H",2019,4,0,"west",NA,"Y",0,"H",57.453673,-111.38809,1,1,"west",343.72622301942,604.744734866501,542.779332645616,2168.78563377327,1650.736913915,906.134355534614,0.414110328578269,0.599918796367602,0.139440898685702,2752.92747364607,-725.457172403619,"absent"
"Y:246@24:A-2013","Y:246@24:A",2013,2,NA,"west",NA,"Y",0,"A",57.434523,-111.48599,1,1,"west",227.954961917413,467.671494850147,363.11730224857,2252.74920846907,1345.11937070199,687.531583897397,0.53363826590254,0.720818471707962,0.254637073192589,2452.14766942132,-486.679068504089,NA
"Y:246@24:A-2014","Y:246@24:A",2014,1,NA,"west",NA,"Y",0,"A",57.434523,-111.48599,1,1,"west",218.217524742406,476.443697711233,341.355174612624,2499.65043872654,1342.96600705808,653.994976337173,0.593997197541852,0.76765776201727,0.29408341365017,2568.44009464335,-450.264691374542,NA
"Y:246@24:A-2015","Y:246@24:A",2015,4,1,"west",NA,"Y",0,"A",57.434523,-111.48599,1,1,"west",369.970806248705,585.66308324132,683.46803263067,1922.80717232844,1930.44598867943,1199.26914895967,0.236042384298639,0.479607571727293,0.00258926288260101,2880.46479476896,-1072.29754693799,"present"
"Y:246@24:A-2016","Y:246@24:A",2016,1,NA,"west",NA,"Y",0,"A",57.434523,-111.48599,1,1,"west",300.911806107086,558.125523427987,487.536930455649,2248.7452218907,1653.15598365981,938.717750673554,0.410224360784356,0.642196102739148,0.152507432186892,2751.99483844341,-757.54025955039,NA
"Y:246@24:A-2017","Y:246@24:A",2017,1,1,"west",NA,"Y",0,"A",57.434523,-111.48599,1,1,"west",290.515211300253,527.931393966463,468.646472321035,2210.36719116803,1656.83766388042,901.960753962009,0.433694198712305,0.656606490459978,0.153487447216473,2687.48910175367,-750.82704196553,"present"
