location,year,datetime,occupied,region,latitude,longitude
Y-25-343-NE2,2017,NA,NOT SURVEYED,EAST,57.40008,-111.1883
Y-25-343-NE2,2018,NA,NOT SURVEYED,EAST,57.40008,-111.1883
Y-25-343-NE2,2019,NA,NOT SURVEYED,EAST,57.40008,-111.1883
Y-25-343-NE2,2020,NA,NOT SURVEYED,EAST,57.40008,-111.1883
Y-25-343-NE2,2021,NA,NOT SURVEYED,EAST,57.40008,-111.1883
Y-25-343-NW,2013,NA,NOT SURVEYED,EAST,57.40385,-111.1975
Y-25-343-NW,2016,NA,NOT SURVEYED,EAST,57.40385,-111.1975
Y-25-343-NW,2017,NA,NOT SURVEYED,EAST,57.40385,-111.1975
Y-25-343-NW,2018,NA,NOT SURVEYED,EAST,57.40385,-111.1975
Y-25-343-NW,2019,NA,NOT SURVEYED,EAST,57.40385,-111.1975
Y-25-343-NW,2020,NA,NOT SURVEYED,EAST,57.40385,-111.1975
Y-25-343-NW,2021,NA,NOT SURVEYED,EAST,57.40385,-111.1975
Y-25-343-SE,2013,NA,NOT SURVEYED,EAST,57.40215,-111.1995
Y-25-343-SE,2015,NA,NOT SURVEYED,EAST,57.40215,-111.1995
Y-25-343-SE,2016,NA,NOT SURVEYED,EAST,57.40215,-111.1995
Y-25-343-SE,2017,NA,NOT SURVEYED,EAST,57.40215,-111.1995
Y-25-343-SE,2018,NA,NOT SURVEYED,EAST,57.40215,-111.1995
Y-25-343-SE,2019,NA,NOT SURVEYED,EAST,57.40215,-111.1995
Y-25-343-SE,2020,NA,NOT SURVEYED,EAST,57.40215,-111.1995
Y-25-343-SE,2021,NA,NOT SURVEYED,EAST,57.40215,-111.1995
Y-25-343-SW,2013,NA,NOT SURVEYED,EAST,57.39847,-111.1888
Y-25-343-SW,2016,NA,NOT SURVEYED,EAST,57.39847,-111.1888
Y-25-343-SW,2017,NA,NOT SURVEYED,EAST,57.39847,-111.1888
Y-25-343-SW,2018,NA,NOT SURVEYED,EAST,57.39847,-111.1888
Y-25-343-SW,2019,NA,NOT SURVEYED,EAST,57.39847,-111.1888
Y-25-343-SW,2020,NA,NOT SURVEYED,EAST,57.39847,-111.1888
Y-25-343-SW,2021,NA,NOT SURVEYED,EAST,57.39847,-111.1888
Y-25-343-SW,2014,NA,NOT SURVEYED,EAST,57.39847,-111.1888
Y-25-343-SW2,2013,NA,NOT SURVEYED,EAST,57.39862,-111.1879
Y-25-343-SW2,2014,NA,NOT SURVEYED,EAST,57.39862,-111.1879
Y-25-343-SW2,2015,NA,NOT SURVEYED,EAST,57.39862,-111.1879
Y-25-343-SW2,2016,NA,NOT SURVEYED,EAST,57.39862,-111.1879
Y-25-343-SW2,2018,NA,NOT SURVEYED,EAST,57.39862,-111.1879
Y-25-343-SW2,2019,NA,NOT SURVEYED,EAST,57.39862,-111.1879
Y-25-343-SW2,2020,NA,NOT SURVEYED,EAST,57.39862,-111.1879
Y-25-343-SW2,2021,NA,NOT SURVEYED,EAST,57.39862,-111.1879
Y-25-344-CT,2013,NA,NOT SURVEYED,EAST,57.36576,-111.0981
Y-25-344-CT,2015,NA,NOT SURVEYED,EAST,57.36576,-111.0981
Y-25-344-CT,2016,NA,NOT SURVEYED,EAST,57.36576,-111.0981
Y-25-344-CT,2017,NA,NOT SURVEYED,EAST,57.36576,-111.0981
Y-25-344-CT,2019,NA,NOT SURVEYED,EAST,57.36576,-111.0981
Y-25-344-CT,2020,NA,NOT SURVEYED,EAST,57.36576,-111.0981
Y-25-344-CT,2021,NA,NOT SURVEYED,EAST,57.36576,-111.0981
Y-25-344-CT,2014,NA,NOT SURVEYED,EAST,57.36576,-111.0981
Y-25-344-NE,2013,NA,NOT SURVEYED,EAST,57.36803,-111.0931
Y-25-344-NE,2015,NA,NOT SURVEYED,EAST,57.36803,-111.0931
Y-25-344-NE,2016,NA,NOT SURVEYED,EAST,57.36803,-111.0931
Y-25-344-NE,2017,NA,NOT SURVEYED,EAST,57.36803,-111.0931
Y-25-344-NE,2019,NA,NOT SURVEYED,EAST,57.36803,-111.0931
Y-25-344-NE,2020,NA,NOT SURVEYED,EAST,57.36803,-111.0931
Y-25-344-NE,2021,NA,NOT SURVEYED,EAST,57.36803,-111.0931
Y-25-344-NW,2013,NA,NOT SURVEYED,EAST,57.37016,-111.1029
Y-25-344-NW,2015,NA,NOT SURVEYED,EAST,57.37016,-111.1029
Y-25-344-NW,2016,NA,NOT SURVEYED,EAST,57.37016,-111.1029
Y-25-344-NW,2017,NA,NOT SURVEYED,EAST,57.37016,-111.1029
Y-25-344-NW,2019,NA,NOT SURVEYED,EAST,57.37016,-111.1029
Y-25-344-NW,2020,NA,NOT SURVEYED,EAST,57.37016,-111.1029
Y-25-344-NW,2021,NA,NOT SURVEYED,EAST,57.37016,-111.1029
Y-25-344-NW,2014,NA,NOT SURVEYED,EAST,57.37016,-111.1029
Y-25-344-SE,2013,NA,NOT SURVEYED,EAST,57.36292,-111.0931
Y-25-344-SE,2015,NA,NOT SURVEYED,EAST,57.36292,-111.0931
Y-25-344-SE,2016,NA,NOT SURVEYED,EAST,57.36292,-111.0931
Y-25-344-SE,2017,NA,NOT SURVEYED,EAST,57.36292,-111.0931
Y-25-344-SE,2019,NA,NOT SURVEYED,EAST,57.36292,-111.0931
Y-25-344-SE,2020,NA,NOT SURVEYED,EAST,57.36292,-111.0931
Y-25-344-SE,2021,NA,NOT SURVEYED,EAST,57.36292,-111.0931
Y-25-344-SE,2014,NA,NOT SURVEYED,EAST,57.36292,-111.0931
Y-25-344-SW,2013,NA,NOT SURVEYED,EAST,57.36295,-111.1034
Y-25-344-SW,2015,NA,NOT SURVEYED,EAST,57.36295,-111.1034
Y-25-344-SW,2016,NA,NOT SURVEYED,EAST,57.36295,-111.1034
Y-25-344-SW,2017,NA,NOT SURVEYED,EAST,57.36295,-111.1034
Y-25-344-SW,2019,NA,NOT SURVEYED,EAST,57.36295,-111.1034
Y-25-344-SW,2020,NA,NOT SURVEYED,EAST,57.36295,-111.1034
Y-25-344-SW,2021,NA,NOT SURVEYED,EAST,57.36295,-111.1034
Y-25-345-CT,2013,NA,NOT SURVEYED,EAST,57.31718,-111.1286
Y-25-345-CT,2015,NA,NOT SURVEYED,EAST,57.31718,-111.1286
Y-25-345-CT,2016,NA,NOT SURVEYED,EAST,57.31718,-111.1286
Y-25-345-CT,2017,NA,NOT SURVEYED,EAST,57.31718,-111.1286
Y-25-345-CT,2018,NA,NOT SURVEYED,EAST,57.31718,-111.1286
Y-25-345-CT,2019,NA,NOT SURVEYED,EAST,57.31718,-111.1286
Y-25-345-CT,2020,NA,NOT SURVEYED,EAST,57.31718,-111.1286
Y-25-345-CT,2021,NA,NOT SURVEYED,EAST,57.31718,-111.1286
Y-25-345-NE,2013,NA,NOT SURVEYED,EAST,57.32002,-111.1222
Y-25-345-NE,2015,NA,NOT SURVEYED,EAST,57.32002,-111.1222
Y-25-345-NE,2016,NA,NOT SURVEYED,EAST,57.32002,-111.1222
Y-25-345-NE,2017,NA,NOT SURVEYED,EAST,57.32002,-111.1222
Y-25-345-NE,2018,NA,NOT SURVEYED,EAST,57.32002,-111.1222
Y-25-345-NE,2019,NA,NOT SURVEYED,EAST,57.32002,-111.1222
Y-25-345-NE,2020,NA,NOT SURVEYED,EAST,57.32002,-111.1222
Y-25-345-NE,2021,NA,NOT SURVEYED,EAST,57.32002,-111.1222
Y-25-345-NE,2014,NA,NOT SURVEYED,EAST,57.32002,-111.1222
Y-25-345-NW,2013,NA,NOT SURVEYED,EAST,57.31984,-111.1331
Y-25-345-NW,2015,NA,NOT SURVEYED,EAST,57.31984,-111.1331
Y-25-345-NW,2016,NA,NOT SURVEYED,EAST,57.31984,-111.1331
Y-25-345-NW,2017,NA,NOT SURVEYED,EAST,57.31984,-111.1331
Y-25-345-NW,2018,NA,NOT SURVEYED,EAST,57.31984,-111.1331
Y-25-345-NW,2019,NA,NOT SURVEYED,EAST,57.31984,-111.1331
Y-25-345-NW,2020,NA,NOT SURVEYED,EAST,57.31984,-111.1331
Y-25-345-NW,2021,NA,NOT SURVEYED,EAST,57.31984,-111.1331
Y-25-345-NW,2014,NA,NOT SURVEYED,EAST,57.31984,-111.1331
Y-25-345-SE,2013,NA,NOT SURVEYED,EAST,57.31401,-111.1207
Y-25-345-SE,2015,NA,NOT SURVEYED,EAST,57.31401,-111.1207
Y-25-345-SE,2016,NA,NOT SURVEYED,EAST,57.31401,-111.1207
Y-25-345-SE,2017,NA,NOT SURVEYED,EAST,57.31401,-111.1207
Y-25-345-SE,2018,NA,NOT SURVEYED,EAST,57.31401,-111.1207
Y-25-345-SE,2019,NA,NOT SURVEYED,EAST,57.31401,-111.1207
Y-25-345-SE,2020,NA,NOT SURVEYED,EAST,57.31401,-111.1207
Y-25-345-SE,2021,NA,NOT SURVEYED,EAST,57.31401,-111.1207
Y-25-345-SW,2013,NA,NOT SURVEYED,EAST,57.31405,-111.1325
Y-25-345-SW,2015,NA,NOT SURVEYED,EAST,57.31405,-111.1325
Y-25-345-SW,2016,NA,NOT SURVEYED,EAST,57.31405,-111.1325
Y-25-345-SW,2017,NA,NOT SURVEYED,EAST,57.31405,-111.1325
Y-25-345-SW,2018,NA,NOT SURVEYED,EAST,57.31405,-111.1325
Y-25-345-SW,2019,NA,NOT SURVEYED,EAST,57.31405,-111.1325
Y-25-345-SW,2020,NA,NOT SURVEYED,EAST,57.31405,-111.1325
Y-25-345-SW,2021,NA,NOT SURVEYED,EAST,57.31405,-111.1325
Y-25-346-CT,2013,NA,NOT SURVEYED,EAST,57.29015,-111.2157
Y-25-346-CT,2015,NA,NOT SURVEYED,EAST,57.29015,-111.2157
Y-25-346-CT,2016,NA,NOT SURVEYED,EAST,57.29015,-111.2157
Y-25-346-CT,2017,NA,NOT SURVEYED,EAST,57.29015,-111.2157
Y-25-346-CT,2018,NA,NOT SURVEYED,EAST,57.29015,-111.2157
Y-25-346-CT,2020,NA,NOT SURVEYED,EAST,57.29015,-111.2157
Y-25-346-CT,2021,NA,NOT SURVEYED,EAST,57.29015,-111.2157
Y-25-346-NE,2013,NA,NOT SURVEYED,EAST,57.29294,-111.2088
Y-25-346-NE,2015,NA,NOT SURVEYED,EAST,57.29294,-111.2088
Y-25-346-NE,2016,NA,NOT SURVEYED,EAST,57.29294,-111.2088
Y-25-346-NE,2017,NA,NOT SURVEYED,EAST,57.29294,-111.2088
Y-25-346-NE,2018,NA,NOT SURVEYED,EAST,57.29294,-111.2088
Y-25-346-NE,2019,NA,NOT SURVEYED,EAST,57.29294,-111.2088
Y-25-346-NE,2020,NA,NOT SURVEYED,EAST,57.29294,-111.2088
Y-25-346-NE,2021,NA,NOT SURVEYED,EAST,57.29294,-111.2088
Y-25-346-NE,2014,NA,NOT SURVEYED,EAST,57.29294,-111.2088
Y-25-346-NW,2013,NA,NOT SURVEYED,EAST,57.29304,-111.2219
Y-25-346-NW,2015,NA,NOT SURVEYED,EAST,57.29304,-111.2219
Y-25-346-NW,2016,NA,NOT SURVEYED,EAST,57.29304,-111.2219
Y-25-346-NW,2017,NA,NOT SURVEYED,EAST,57.29304,-111.2219
Y-25-346-NW,2019,NA,NOT SURVEYED,EAST,57.29304,-111.2219
Y-25-346-NW,2020,NA,NOT SURVEYED,EAST,57.29304,-111.2219
Y-25-346-NW,2021,NA,NOT SURVEYED,EAST,57.29304,-111.2219
Y-25-346-NW,2014,NA,NOT SURVEYED,EAST,57.29304,-111.2219
Y-25-346-SE,2013,NA,NOT SURVEYED,EAST,57.28743,-111.2084
Y-25-346-SE,2015,NA,NOT SURVEYED,EAST,57.28743,-111.2084
Y-25-346-SE,2016,NA,NOT SURVEYED,EAST,57.28743,-111.2084
Y-25-346-SE,2017,NA,NOT SURVEYED,EAST,57.28743,-111.2084
Y-25-346-SE,2018,NA,NOT SURVEYED,EAST,57.28743,-111.2084
Y-25-346-SE,2019,NA,NOT SURVEYED,EAST,57.28743,-111.2084
Y-25-346-SE,2020,NA,NOT SURVEYED,EAST,57.28743,-111.2084
Y-25-346-SE,2021,NA,NOT SURVEYED,EAST,57.28743,-111.2084
Y-25-346-SW,2013,NA,NOT SURVEYED,EAST,57.2874,-111.2214
Y-25-346-SW,2015,NA,NOT SURVEYED,EAST,57.2874,-111.2214
Y-25-346-SW,2016,NA,NOT SURVEYED,EAST,57.2874,-111.2214
Y-25-346-SW,2017,NA,NOT SURVEYED,EAST,57.2874,-111.2214
Y-25-346-SW,2020,NA,NOT SURVEYED,EAST,57.2874,-111.2214
Y-25-346-SW,2021,NA,NOT SURVEYED,EAST,57.2874,-111.2214
Y-26-306-CT,2014,NA,NOT SURVEYED,UNMINEABLE,55.59146,-110.8802
Y-26-306-CT,2015,NA,NOT SURVEYED,UNMINEABLE,55.59146,-110.8802
Y-26-306-CT,2016,NA,NOT SURVEYED,UNMINEABLE,55.59146,-110.8802
Y-26-306-CT,2017,NA,NOT SURVEYED,UNMINEABLE,55.59146,-110.8802
Y-26-306-CT,2018,NA,NOT SURVEYED,UNMINEABLE,55.59146,-110.8802
Y-26-306-CT,2019,NA,NOT SURVEYED,UNMINEABLE,55.59146,-110.8802
Y-26-306-CT,2020,NA,NOT SURVEYED,UNMINEABLE,55.59146,-110.8802
Y-26-306-CT,2021,NA,NOT SURVEYED,UNMINEABLE,55.59146,-110.8802
Y-26-306-NE,2014,NA,NOT SURVEYED,UNMINEABLE,55.59416,-110.8754
Y-26-306-NE,2015,NA,NOT SURVEYED,UNMINEABLE,55.59416,-110.8754
Y-26-306-NE,2016,NA,NOT SURVEYED,UNMINEABLE,55.59416,-110.8754
Y-26-306-NE,2017,NA,NOT SURVEYED,UNMINEABLE,55.59416,-110.8754
Y-26-306-NE,2018,NA,NOT SURVEYED,UNMINEABLE,55.59416,-110.8754
Y-26-306-NE,2019,NA,NOT SURVEYED,UNMINEABLE,55.59416,-110.8754
Y-26-306-NE,2020,NA,NOT SURVEYED,UNMINEABLE,55.59416,-110.8754
Y-26-306-NE,2021,NA,NOT SURVEYED,UNMINEABLE,55.59416,-110.8754
Y-26-306-NW,2014,NA,NOT SURVEYED,UNMINEABLE,55.59409,-110.8848
Y-26-306-NW,2015,NA,NOT SURVEYED,UNMINEABLE,55.59409,-110.8848
Y-26-306-NW,2016,NA,NOT SURVEYED,UNMINEABLE,55.59409,-110.8848
Y-26-306-NW,2017,NA,NOT SURVEYED,UNMINEABLE,55.59409,-110.8848
Y-26-306-NW,2018,NA,NOT SURVEYED,UNMINEABLE,55.59409,-110.8848
Y-26-306-NW,2019,NA,NOT SURVEYED,UNMINEABLE,55.59409,-110.8848
Y-26-306-NW,2020,NA,NOT SURVEYED,UNMINEABLE,55.59409,-110.8848
Y-26-306-NW,2021,NA,NOT SURVEYED,UNMINEABLE,55.59409,-110.8848
Y-26-306-SE,2014,NA,NOT SURVEYED,UNMINEABLE,55.58876,-110.8754
Y-26-306-SE,2015,NA,NOT SURVEYED,UNMINEABLE,55.58876,-110.8754
Y-26-306-SE,2016,NA,NOT SURVEYED,UNMINEABLE,55.58876,-110.8754
Y-26-306-SE,2017,NA,NOT SURVEYED,UNMINEABLE,55.58876,-110.8754
Y-26-306-SE,2018,NA,NOT SURVEYED,UNMINEABLE,55.58876,-110.8754
Y-26-306-SE,2019,NA,NOT SURVEYED,UNMINEABLE,55.58876,-110.8754
Y-26-306-SE,2020,NA,NOT SURVEYED,UNMINEABLE,55.58876,-110.8754
Y-26-306-SE,2021,NA,NOT SURVEYED,UNMINEABLE,55.58876,-110.8754
Y-26-306-SW,2014,NA,NOT SURVEYED,UNMINEABLE,55.58877,-110.885
Y-26-306-SW,2015,NA,NOT SURVEYED,UNMINEABLE,55.58877,-110.885
Y-26-306-SW,2016,NA,NOT SURVEYED,UNMINEABLE,55.58877,-110.885
Y-26-306-SW,2017,NA,NOT SURVEYED,UNMINEABLE,55.58877,-110.885
Y-26-306-SW,2018,NA,NOT SURVEYED,UNMINEABLE,55.58877,-110.885
Y-26-306-SW,2019,NA,NOT SURVEYED,UNMINEABLE,55.58877,-110.885
Y-26-306-SW,2020,NA,NOT SURVEYED,UNMINEABLE,55.58877,-110.885
Y-26-306-SW,2021,NA,NOT SURVEYED,UNMINEABLE,55.58877,-110.885
Y-26-307-CT,2014,NA,NOT SURVEYED,UNMINEABLE,55.611,-110.867
Y-26-307-CT,2015,NA,NOT SURVEYED,UNMINEABLE,55.611,-110.867
Y-26-307-CT,2016,NA,NOT SURVEYED,UNMINEABLE,55.611,-110.867
Y-26-307-CT,2017,NA,NOT SURVEYED,UNMINEABLE,55.611,-110.867
Y-26-307-CT,2018,NA,NOT SURVEYED,UNMINEABLE,55.611,-110.867
Y-26-307-CT,2019,NA,NOT SURVEYED,UNMINEABLE,55.611,-110.867
Y-26-307-CT,2020,NA,NOT SURVEYED,UNMINEABLE,55.611,-110.867
Y-26-307-CT,2021,NA,NOT SURVEYED,UNMINEABLE,55.611,-110.867
Y-26-307-CT,2013,NA,NOT SURVEYED,UNMINEABLE,55.611,-110.867
Y-26-307-NE,2014,NA,NOT SURVEYED,UNMINEABLE,55.61382,-110.8628
Y-26-307-NE,2015,NA,NOT SURVEYED,UNMINEABLE,55.61382,-110.8628
Y-26-307-NE,2016,NA,NOT SURVEYED,UNMINEABLE,55.61382,-110.8628
Y-26-307-NE,2017,NA,NOT SURVEYED,UNMINEABLE,55.61382,-110.8628
Y-26-307-NE,2018,NA,NOT SURVEYED,UNMINEABLE,55.61382,-110.8628
Y-26-307-NE,2019,NA,NOT SURVEYED,UNMINEABLE,55.61382,-110.8628
Y-26-307-NE,2020,NA,NOT SURVEYED,UNMINEABLE,55.61382,-110.8628
Y-26-307-NE,2021,NA,NOT SURVEYED,UNMINEABLE,55.61382,-110.8628
Y-26-307-NW,2014,NA,NOT SURVEYED,UNMINEABLE,55.61382,-110.8724
Y-26-307-NW,2015,NA,NOT SURVEYED,UNMINEABLE,55.61382,-110.8724
Y-26-307-NW,2016,NA,NOT SURVEYED,UNMINEABLE,55.61382,-110.8724
Y-26-307-NW,2017,NA,NOT SURVEYED,UNMINEABLE,55.61382,-110.8724
Y-26-307-NW,2018,NA,NOT SURVEYED,UNMINEABLE,55.61382,-110.8724
Y-26-307-NW,2019,NA,NOT SURVEYED,UNMINEABLE,55.61382,-110.8724
Y-26-307-NW,2020,NA,NOT SURVEYED,UNMINEABLE,55.61382,-110.8724
Y-26-307-NW,2021,NA,NOT SURVEYED,UNMINEABLE,55.61382,-110.8724
Y-26-307-NW,2013,NA,NOT SURVEYED,UNMINEABLE,55.61382,-110.8724
Y-26-307-SE,2014,NA,NOT SURVEYED,UNMINEABLE,55.60842,-110.8628
Y-26-307-SE,2015,NA,NOT SURVEYED,UNMINEABLE,55.60842,-110.8628
Y-26-307-SE,2016,NA,NOT SURVEYED,UNMINEABLE,55.60842,-110.8628
Y-26-307-SE,2017,NA,NOT SURVEYED,UNMINEABLE,55.60842,-110.8628
Y-26-307-SE,2018,NA,NOT SURVEYED,UNMINEABLE,55.60842,-110.8628
Y-26-307-SE,2019,NA,NOT SURVEYED,UNMINEABLE,55.60842,-110.8628
Y-26-307-SE,2020,NA,NOT SURVEYED,UNMINEABLE,55.60842,-110.8628
Y-26-307-SE,2021,NA,NOT SURVEYED,UNMINEABLE,55.60842,-110.8628
Y-26-307-SE,2013,NA,NOT SURVEYED,UNMINEABLE,55.60842,-110.8628
Y-26-307-SW,2014,NA,NOT SURVEYED,UNMINEABLE,55.60843,-110.8724
Y-26-307-SW,2015,NA,NOT SURVEYED,UNMINEABLE,55.60843,-110.8724
Y-26-307-SW,2016,NA,NOT SURVEYED,UNMINEABLE,55.60843,-110.8724
Y-26-307-SW,2017,NA,NOT SURVEYED,UNMINEABLE,55.60843,-110.8724
Y-26-307-SW,2018,NA,NOT SURVEYED,UNMINEABLE,55.60843,-110.8724
Y-26-307-SW,2019,NA,NOT SURVEYED,UNMINEABLE,55.60843,-110.8724
Y-26-307-SW,2020,NA,NOT SURVEYED,UNMINEABLE,55.60843,-110.8724
Y-26-307-SW,2021,NA,NOT SURVEYED,UNMINEABLE,55.60843,-110.8724
Y-26-308-CT,2015,NA,NOT SURVEYED,UNMINEABLE,55.61281,-110.8044
Y-26-308-CT,2016,NA,NOT SURVEYED,UNMINEABLE,55.61281,-110.8044
Y-26-308-CT,2017,NA,NOT SURVEYED,UNMINEABLE,55.61281,-110.8044
Y-26-308-CT,2018,NA,NOT SURVEYED,UNMINEABLE,55.61281,-110.8044
Y-26-308-CT,2019,NA,NOT SURVEYED,UNMINEABLE,55.61281,-110.8044
Y-26-308-CT,2020,NA,NOT SURVEYED,UNMINEABLE,55.61281,-110.8044
Y-26-308-CT,2021,NA,NOT SURVEYED,UNMINEABLE,55.61281,-110.8044
Y-26-308-CT,2014,NA,NOT SURVEYED,UNMINEABLE,55.61281,-110.8044
Y-26-308-NE,2015,NA,NOT SURVEYED,UNMINEABLE,55.61411,-110.7994
Y-26-308-NE,2016,NA,NOT SURVEYED,UNMINEABLE,55.61411,-110.7994
Y-26-308-NE,2017,NA,NOT SURVEYED,UNMINEABLE,55.61411,-110.7994
Y-26-308-NE,2018,NA,NOT SURVEYED,UNMINEABLE,55.61411,-110.7994
Y-26-308-NE,2019,NA,NOT SURVEYED,UNMINEABLE,55.61411,-110.7994
Y-26-308-NE,2020,NA,NOT SURVEYED,UNMINEABLE,55.61411,-110.7994
Y-26-308-NE,2021,NA,NOT SURVEYED,UNMINEABLE,55.61411,-110.7994
Y-26-308-NE,2014,NA,NOT SURVEYED,UNMINEABLE,55.61411,-110.7994
Y-26-308-NW,2015,NA,NOT SURVEYED,UNMINEABLE,55.61542,-110.8089
Y-26-308-NW,2016,NA,NOT SURVEYED,UNMINEABLE,55.61542,-110.8089
Y-26-308-NW,2017,NA,NOT SURVEYED,UNMINEABLE,55.61542,-110.8089
Y-26-308-NW,2018,NA,NOT SURVEYED,UNMINEABLE,55.61542,-110.8089
Y-26-308-NW,2019,NA,NOT SURVEYED,UNMINEABLE,55.61542,-110.8089
Y-26-308-NW,2020,NA,NOT SURVEYED,UNMINEABLE,55.61542,-110.8089
Y-26-308-NW,2021,NA,NOT SURVEYED,UNMINEABLE,55.61542,-110.8089
Y-26-308-NW,2014,NA,NOT SURVEYED,UNMINEABLE,55.61542,-110.8089
Y-26-308-SE,2015,NA,NOT SURVEYED,UNMINEABLE,55.6102,-110.7997
Y-26-308-SE,2016,NA,NOT SURVEYED,UNMINEABLE,55.6102,-110.7997
Y-26-308-SE,2017,NA,NOT SURVEYED,UNMINEABLE,55.6102,-110.7997
Y-26-308-SE,2018,NA,NOT SURVEYED,UNMINEABLE,55.6102,-110.7997
Y-26-308-SE,2019,NA,NOT SURVEYED,UNMINEABLE,55.6102,-110.7997
Y-26-308-SE,2020,NA,NOT SURVEYED,UNMINEABLE,55.6102,-110.7997
Y-26-308-SE,2021,NA,NOT SURVEYED,UNMINEABLE,55.6102,-110.7997
Y-26-308-SE,2014,NA,NOT SURVEYED,UNMINEABLE,55.6102,-110.7997
Y-26-308-SW,2015,NA,NOT SURVEYED,UNMINEABLE,55.61026,-110.8088
Y-26-308-SW,2016,NA,NOT SURVEYED,UNMINEABLE,55.61026,-110.8088
Y-26-308-SW,2017,NA,NOT SURVEYED,UNMINEABLE,55.61026,-110.8088
Y-26-308-SW,2018,NA,NOT SURVEYED,UNMINEABLE,55.61026,-110.8088
Y-26-308-SW,2019,NA,NOT SURVEYED,UNMINEABLE,55.61026,-110.8088
Y-26-308-SW,2020,NA,NOT SURVEYED,UNMINEABLE,55.61026,-110.8088
Y-26-308-SW,2021,NA,NOT SURVEYED,UNMINEABLE,55.61026,-110.8088
Y-26-308-SW,2014,NA,NOT SURVEYED,UNMINEABLE,55.61026,-110.8088
Y-26-309-CT,2014,NA,NOT SURVEYED,UNMINEABLE,55.59641,-110.7486
Y-26-309-CT,2015,NA,NOT SURVEYED,UNMINEABLE,55.59641,-110.7486
Y-26-309-CT,2016,NA,NOT SURVEYED,UNMINEABLE,55.59641,-110.7486
Y-26-309-CT,2017,NA,NOT SURVEYED,UNMINEABLE,55.59641,-110.7486
Y-26-309-CT,2018,NA,NOT SURVEYED,UNMINEABLE,55.59641,-110.7486
Y-26-309-CT,2019,NA,NOT SURVEYED,UNMINEABLE,55.59641,-110.7486
Y-26-309-CT,2020,NA,NOT SURVEYED,UNMINEABLE,55.59641,-110.7486
Y-26-309-CT,2021,NA,NOT SURVEYED,UNMINEABLE,55.59641,-110.7486
Y-26-309-NE,2014,NA,NOT SURVEYED,UNMINEABLE,55.59121,-110.7584
Y-26-309-NE,2015,NA,NOT SURVEYED,UNMINEABLE,55.59121,-110.7584
Y-26-309-NE,2016,NA,NOT SURVEYED,UNMINEABLE,55.59121,-110.7584
Y-26-309-NE,2017,NA,NOT SURVEYED,UNMINEABLE,55.59121,-110.7584
Y-26-309-NE,2018,NA,NOT SURVEYED,UNMINEABLE,55.59121,-110.7584
Y-26-309-NE,2019,NA,NOT SURVEYED,UNMINEABLE,55.59121,-110.7584
Y-26-309-NE,2020,NA,NOT SURVEYED,UNMINEABLE,55.59121,-110.7584
Y-26-309-NE,2021,NA,NOT SURVEYED,UNMINEABLE,55.59121,-110.7584
Y-26-309-NW,2014,NA,NOT SURVEYED,UNMINEABLE,55.59877,-110.7527
Y-26-309-NW,2015,NA,NOT SURVEYED,UNMINEABLE,55.59877,-110.7527
Y-26-309-NW,2016,NA,NOT SURVEYED,UNMINEABLE,55.59877,-110.7527
Y-26-309-NW,2017,NA,NOT SURVEYED,UNMINEABLE,55.59877,-110.7527
Y-26-309-NW,2018,NA,NOT SURVEYED,UNMINEABLE,55.59877,-110.7527
Y-26-309-NW,2019,NA,NOT SURVEYED,UNMINEABLE,55.59877,-110.7527
Y-26-309-NW,2020,NA,NOT SURVEYED,UNMINEABLE,55.59877,-110.7527
Y-26-309-NW,2021,NA,NOT SURVEYED,UNMINEABLE,55.59877,-110.7527
Y-26-309-SE,2014,NA,NOT SURVEYED,UNMINEABLE,55.59371,-110.7434
Y-26-309-SE,2015,NA,NOT SURVEYED,UNMINEABLE,55.59371,-110.7434
Y-26-309-SE,2016,NA,NOT SURVEYED,UNMINEABLE,55.59371,-110.7434
Y-26-309-SE,2017,NA,NOT SURVEYED,UNMINEABLE,55.59371,-110.7434
Y-26-309-SE,2018,NA,NOT SURVEYED,UNMINEABLE,55.59371,-110.7434
Y-26-309-SE,2019,NA,NOT SURVEYED,UNMINEABLE,55.59371,-110.7434
Y-26-309-SE,2020,NA,NOT SURVEYED,UNMINEABLE,55.59371,-110.7434
Y-26-309-SE,2021,NA,NOT SURVEYED,UNMINEABLE,55.59371,-110.7434
Y-26-309-SW,2014,NA,NOT SURVEYED,UNMINEABLE,55.59373,-110.753
Y-26-309-SW,2015,NA,NOT SURVEYED,UNMINEABLE,55.59373,-110.753
Y-26-309-SW,2016,NA,NOT SURVEYED,UNMINEABLE,55.59373,-110.753
Y-26-309-SW,2017,NA,NOT SURVEYED,UNMINEABLE,55.59373,-110.753
Y-26-309-SW,2018,NA,NOT SURVEYED,UNMINEABLE,55.59373,-110.753
Y-26-309-SW,2019,NA,NOT SURVEYED,UNMINEABLE,55.59373,-110.753
Y-26-309-SW,2020,NA,NOT SURVEYED,UNMINEABLE,55.59373,-110.753
Y-26-309-SW,2021,NA,NOT SURVEYED,UNMINEABLE,55.59373,-110.753
Y-27-313-CT,2013,NA,NOT SURVEYED,UNMINEABLE,56.27712,-110.8568
Y-27-313-CT,2014,NA,NOT SURVEYED,UNMINEABLE,56.27712,-110.8568
Y-27-313-CT,2015,NA,NOT SURVEYED,UNMINEABLE,56.27712,-110.8568
Y-27-313-CT,2016,NA,NOT SURVEYED,UNMINEABLE,56.27712,-110.8568
