"UID","ss","year","sample","occupied","region_x","wetland_x","data_set","site","station","latit","longit","mineable","lapr","mclelland","B2","B3","B4","B5","B6","B7","NBR","NDVI","NDWI","TCB","TCwet","presence","julian"
"Y:346@25:SW-2019","Y:346@25:SW",2019,1,0,"east",NA,"Y",0,"SW",57.287397,-111.22135,1,1,"east",264.006444848644,495.339746609091,422.608131306893,1852.37583373771,1356.61258263697,727.762494574777,0.452255950261134,0.645635074703617,0.16922719542208,2274.75877119344,-584.290114617979,"absent",-0.209709450963677
"Y:350@24:CT-2013","Y:350@24:CT",2013,3,NA,"west",NA,"Y",0,"CT",57.434436,-111.47702,1,1,"west",221.777495637638,473.905623939965,350.159549044973,2258.79814405723,1295.53315743961,662.653586721956,0.543477531455191,0.726506980499965,0.26780170892325,2412.14227095943,-447.880833067207,NA,-0.862878740196586
"Y:350@24:CT-2014","Y:350@24:CT",2014,2,0,"west",NA,"Y",0,"CT",57.434436,-111.47702,1,1,"west",226.152617733323,499.087393423683,367.775280788169,2360.57599873533,1356.53500913948,689.420743140504,0.56852966974132,0.742373923161085,0.272813750618773,2516.47355726745,-480.992069089545,"absent",0.562217890857033
"Y:350@24:CT-2015","Y:350@24:CT",2015,4,1,"west",NA,"Y",0,"CT",57.434436,-111.47702,1,1,"west",367.667465805592,605.5709218552,685.402143003928,2007.80340244001,1875.95771071875,1173.50620591464,0.267113718325415,0.494126649121363,0.038472114693365,2901.68461276063,-998.542366040285,"present",-0.981636792784388
"Y:350@24:CT-2016","Y:350@24:CT",2016,4,0,"west",NA,"Y",0,"CT",57.434436,-111.47702,1,1,"west",314.140879916808,590.183136814987,511.554276465659,2355.31171372527,1682.70973271716,957.621331550926,0.422716602077638,0.642423812385362,0.167661878356423,2854.59810122696,-746.126138325857,"absent",-0.209709450963677
"Y:350@24:CT-2017","Y:350@24:CT",2017,4,0,"west",NA,"Y",0,"CT",57.434436,-111.47702,1,1,"west",304.145730211527,556.4868596257,495.185441171702,2236.24306236974,1713.47166764151,938.072361373684,0.416670806203168,0.641092484384081,0.136147686377346,2783.13388153671,-797.009686669202,"absent",0.0278066542119262
"Y:350@24:CT-2018","Y:350@24:CT",2018,3,NA,"west",NA,"Y",0,"CT",57.434436,-111.47702,1,1,"west",392.315464136307,635.538857938789,598.496634950388,2264.09226293046,2050.01305063441,1201.34940325755,0.316622918274489,0.587433871086441,0.0587040186378322,3113.13830913314,-1091.92399088193,NA,-0.0315723720819746
"Y:350@24:CT-2019","Y:350@24:CT",2019,1,NA,"west",NA,"Y",0,"CT",57.434436,-111.47702,1,1,"west",374.535727115506,622.077349666493,609.46577196793,1786.44113248118,1886.25578206892,1165.1063274296,0.237159422798741,0.504372775633322,-0.000596204327763469,2794.01956751624,-1053.53356536973,NA,-0.209709450963677
"Y:350@24:NE-2013","Y:350@24:NE",2013,4,NA,"west",NA,"Y",0,"NE",57.436777,-111.4721,1,1,"west",225.252446152221,463.282844420715,384.078770693385,2273.02413168027,1276.98518192762,671.029595911112,0.550414219537145,0.712105575970988,0.286130428546176,2433.58900003659,-424.45174387289,NA,-0.862878740196586
"Y:350@24:NE-2014","Y:350@24:NE",2014,1,0,"west",NA,"Y",0,"NE",57.436777,-111.4721,1,1,"west",236.424428851955,501.262514456276,404.897630087889,2355.0549947748,1400.28622314927,730.782748953193,0.531101849138238,0.710309991174972,0.245870606161785,2567.68147243328,-510.740011158353,"absent",0.562217890857033
"Y:350@24:NE-2015","Y:350@24:NE",2015,4,0,"west",NA,"Y",0,"NE",57.436777,-111.4721,1,1,"west",419.893022785965,669.313947758219,800.658759561008,2136.47154287389,2077.62340532582,1331.56117169939,0.233609432612538,0.455333130795458,0.0153388119364924,3193.88885188727,-1125.9390649183,"absent",-0.981636792784388
"Y:350@24:NE-2016","Y:350@24:NE",2016,2,0,"west",NA,"Y",0,"NE",57.436777,-111.4721,1,1,"west",315.350864357479,571.580864183104,528.989939916023,2346.87678059003,1680.82330444412,972.368999684529,0.414334073846147,0.631913625889711,0.165671094686999,2855.11405071934,-750.95736477962,"absent",-0.209709450963677
"Y:350@24:NE-2017","Y:350@24:NE",2017,4,0,"west",NA,"Y",0,"NE",57.436777,-111.4721,1,1,"west",299.580286843244,538.197408954362,491.286073287713,2227.25771579299,1688.83125496268,923.125728418041,0.430610822698925,0.647169270122111,0.154521641807384,2794.97253601978,-763.673775649435,"absent",0.0278066542119262
"Y:350@24:NE-2018","Y:350@24:NE",2018,4,0,"west",NA,"Y",0,"NE",57.436777,-111.4721,1,1,"west",404.703307281053,641.48502792733,637.270166404081,2271.43998676744,2085.65031269114,1256.94521078899,0.297660267224867,0.568449062412669,0.0522517435005901,3169.52395708855,-1125.19289066881,"absent",-0.0315723720819746
"Y:350@24:NE-2019","Y:350@24:NE",2019,2,NA,"west",NA,"Y",0,"NE",57.436777,-111.4721,1,1,"west",393.390236917415,630.850357280793,648.004158162664,1841.3683514793,1950.89008471215,1241.73650707478,0.215191190959619,0.484700493287208,-0.00898476386372112,2885.92884873279,-1111.40505583188,NA,-0.209709450963677
"Y:350@24:NW-2013","Y:350@24:NW",2013,2,NA,"west",NA,"Y",0,"NW",57.436895,-111.48061,1,1,"west",209.688926268757,437.108533202989,331.643053173471,2141.08323398892,1247.3635157177,633.818883332746,0.540287001902163,0.72687835538794,0.260743557136925,2293.68850370586,-443.292040322383,NA,-0.862878740196586
"Y:350@24:NW-2014","Y:350@24:NW",2014,4,0,"west",NA,"Y",0,"NW",57.436895,-111.48061,1,1,"west",225.626431180336,498.827796165167,364.948948305877,2326.52639734712,1363.25876296848,681.475022851281,0.558433492369119,0.740275138150433,0.259140472341509,2485.26124728091,-489.360939360418,"absent",0.562217890857033
"Y:350@24:NW-2015","Y:350@24:NW",2015,4,1,"west",NA,"Y",0,"NW",57.436895,-111.48061,1,1,"west",356.603331480459,567.684541548673,646.979335513741,1881.16107854859,1863.45445061326,1167.00389955922,0.239687151665829,0.490865539182275,0.00957715754173807,2791.11670110492,-1038.28562616547,"present",-0.981636792784388
"Y:350@24:NW-2016","Y:350@24:NW",2016,2,0,"west",NA,"Y",0,"NW",57.436895,-111.48061,1,1,"west",296.132486942371,542.98909468108,473.101471634938,2154.63171533673,1596.99713013892,910.712680872093,0.407281252685416,0.640570494771898,0.150128479887971,2653.11135371556,-735.869246462238,"absent",-0.209709450963677
"Y:350@24:NW-2017","Y:350@24:NW",2017,4,0,"west",NA,"Y",0,"NW",57.436895,-111.48061,1,1,"west",282.289542509286,516.628709569744,455.803040755296,2119.8727336929,1596.93598647124,873.600847192668,0.433097425620758,0.657139048004876,0.153474295769341,2599.12610253973,-725.526916342163,"absent",0.0278066542119262
"Y:350@24:NW-2018","Y:350@24:NW",2018,2,NA,"west",NA,"Y",0,"NW",57.436895,-111.48061,1,1,"west",375.329911987101,604.022817967527,565.307699657996,2186.82060449027,1973.19064723617,1149.5332517468,0.322111828415859,0.596619789381273,0.0618737891025028,2991.51452752748,-1051.35208967422,NA,-0.0315723720819746
"Y:350@24:NW-2019","Y:350@24:NW",2019,3,NA,"west",NA,"Y",0,"NW",57.436895,-111.48061,1,1,"west",375.174003003073,627.194301392949,607.955430990899,1749.61596419526,1908.21732896616,1173.92113627473,0.230717679257874,0.506124330413647,-0.00933276860896752,2803.72402850995,-1077.17782714724,NA,-0.209709450963677
"Y:350@24:SE-2013","Y:350@24:SE",2013,3,NA,"west",NA,"Y",0,"SE",57.431396,-111.47203,1,1,"west",271.329634476273,517.977157478827,477.847870038741,2196.05950024215,1400.51988547892,786.971494325065,0.473882735083308,0.639596056045322,0.220930194091133,2541.34302885914,-536.976638296695,NA,-0.862878740196586
"Y:350@24:SE-2014","Y:350@24:SE",2014,4,0,"west",NA,"Y",0,"SE",57.431396,-111.47203,1,1,"west",241.294190313162,504.068142209803,438.995820335084,2222.62688474419,1356.04515634556,725.536655516609,0.522020199414296,0.68468013695497,0.241303845736241,2498.48408056514,-488.709770626378,"absent",0.562217890857033
"Y:350@24:SE-2015","Y:350@24:SE",2015,4,0,"west",NA,"Y",0,"SE",57.431396,-111.47203,1,1,"west",427.926858261442,723.03101348303,845.805599367676,2286.64744408191,2015.51988250161,1250.566865098,0.293495900855979,0.459197617819587,0.0643969767832563,3270.0286377401,-982.870402566985,"absent",-0.981636792784388
"Y:350@24:SE-2016","Y:350@24:SE",2016,1,0,"west",NA,"Y",0,"SE",57.431396,-111.47203,1,1,"west",327.059695187443,592.712038296021,565.07132722428,2291.08661587469,1688.0703881217,987.986750258744,0.397469338471591,0.601076275417816,0.152672752210334,2856.99336949018,-759.21610812048,"absent",-0.209709450963677
"Y:350@24:SE-2017","Y:350@24:SE",2017,3,0,"west",NA,"Y",0,"SE",57.431396,-111.47203,1,1,"west",329.823362541957,581.463061285611,571.811563698349,2156.61262294676,1807.9111690642,1026.21325274662,0.366059698505234,0.58324811747292,0.102305945834057,2872.5392562656,-879.885095888058,"absent",0.0278066542119262
"Y:350@24:SE-2018","Y:350@24:SE",2018,4,NA,"west",NA,"Y",0,"SE",57.431396,-111.47203,1,1,"west",409.445390045562,656.85304861968,677.036549414776,2213.4937018355,2050.46605570306,1257.96882139583,0.284487570186751,0.535129978302442,0.0479176771089336,3143.93718602404,-1097.98972186843,NA,-0.0315723720819746
"Y:350@24:SE-2019","Y:350@24:SE",2019,3,NA,"west",NA,"Y",0,"SE",57.431396,-111.47203,1,1,"west",393.462607235308,640.414432786688,685.003434232847,1841.88136651041,1866.06254952216,1204.72941984092,0.227914803946586,0.46398636583646,0.00995586288633261,2847.02063566846,-1024.3878855123,NA,-0.209709450963677
"Y:350@24:SW-2013","Y:350@24:SW",2013,2,NA,"west",NA,"Y",0,"SW",57.431446,-111.4835,1,1,"west",219.716050773685,476.447806568072,336.702649371716,2355.77881804478,1300.26452149045,642.564028093883,0.562538457178017,0.743009229614282,0.280752934924964,2458.60900308226,-422.905927272964,NA,-0.862878740196586
"Y:350@24:SW-2014","Y:350@24:SW",2014,4,0,"west",NA,"Y",0,"SW",57.431446,-111.4835,1,1,"west",216.958674472675,503.188486759819,336.732695677042,2607.11879868804,1355.033015743,637.333527812278,0.615894959965175,0.776174602099473,0.321813920138042,2609.92124511799,-392.678151918003,"absent",0.562217890857033
"Y:350@24:SW-2015","Y:350@24:SW",2015,1,1,"west",NA,"Y",0,"SW",57.431446,-111.4835,1,1,"west",279.937481394631,502.011668083748,509.237872849598,1960.01511853634,1526.47042309038,895.73410970151,0.370665585548039,0.586186282869776,0.122184775521024,2506.58590463381,-724.410687370317,"present",-0.981636792784388
"Y:350@24:SW-2016","Y:350@24:SW",2016,1,0,"west",NA,"Y",0,"SW",57.431446,-111.4835,1,1,"west",264.97625605426,545.858838916155,414.639892667702,2438.61957166846,1481.52719512194,788.544471568078,0.511216409286395,0.709725902086756,0.24359205642823,2694.27996178804,-553.037650151912,"absent",-0.209709450963677
"Y:350@24:SW-2017","Y:350@24:SW",2017,2,0,"west",NA,"Y",0,"SW",57.431446,-111.4835,1,1,"west",236.100253928145,491.710316183115,378.7307522412,2300.27322028689,1461.36227956403,716.910026146304,0.524346841703789,0.714272626295053,0.223400072965881,2557.86181705907,-564.01635820953,"absent",0.0278066542119262
"Y:350@24:SW-2018","Y:350@24:SW",2018,3,0,"west",NA,"Y",0,"SW",57.431446,-111.4835,1,1,"west",340.56940457613,566.639039932448,482.057097745089,2226.43998124938,1852.5722986409,1011.68650139701,0.381765537567062,0.647639019616488,0.0984910942174071,2866.2717956823,-932.425009386166,"absent",-0.0315723720819746
"Y:350@24:SW-2019","Y:350@24:SW",2019,2,NA,"west",NA,"Y",0,"SW",57.431446,-111.4835,1,1,"west",336.386139539233,561.839394441324,539.230738430641,1763.98244144527,1727.61273724651,1010.62943226008,0.290303837519888,0.533397707892075,0.0296365118454349,2591.9679415625,-918.336866015525,NA,-0.209709450963677
"Y:352@23:CT-2013","Y:352@23:CT",2013,2,NA,"east",NA,"Y",0,"CT",57.328916,-111.32142,1,1,"east",195.855767524746,408.112154853003,227.958215679589,2157.61691661158,1135.60337016297,524.733418368592,0.610655104455512,0.807751058572293,0.312415929640108,2175.81170780973,-331.414533286111,NA,-0.862878740196586
"Y:352@23:CT-2014","Y:352@23:CT",2014,2,0,"east",NA,"Y",0,"CT",57.328916,-111.32142,1,1,"east",194.403563913727,435.457508423086,280.095555645568,2140.88141113137,1145.98305745048,529.683504546435,0.606869196707566,0.758355525098765,0.305724054881502,2195.61623164678,-331.991333785941,"absent",0.562217890857033
"Y:352@23:CT-2015","Y:352@23:CT",2015,2,0,"east",NA,"Y",0,"CT",57.328916,-111.32142,1,1,"east",210.290842452248,403.733905323021,312.514452348152,1913.70273925659,1215.97773905212,624.579472023853,0.518105342963472,0.722847845843162,0.226540681705028,2113.98999119679,-489.867684292804,"absent",-0.981636792784388
"Y:352@23:CT-2016","Y:352@23:CT",2016,2,0,"east",NA,"Y",0,"CT",57.328916,-111.32142,1,1,"east",206.311083374075,460.103507182967,320.279508662953,2134.10048557014,1195.02266922397,591.868865400718,0.555703438113837,0.738999123591522,0.286583097960597,2254.11697795143,-380.126002075658,"absent",-0.209709450963677
"Y:352@23:CT-2017","Y:352@23:CT",2017,3,NA,"east",NA,"Y",0,"CT",57.328916,-111.32142,1,1,"east",189.704381212992,439.218529322805,281.352358668065,2207.81462760217,1177.08180571209,546.574810207815,0.609537689697462,0.775805174058836,0.304456351175601,2249.77782776494,-355.640369956016,NA,0.0278066542119262
"Y:352@23:CT-2018","Y:352@23:CT",2018,3,0,"east",NA,"Y",0,"CT",57.328916,-111.32142,1,1,"east",243.904528384568,464.271174828961,322.105164964704,2147.82941542337,1346.91729585646,663.353039794477,0.533101862466402,0.736963825063634,0.233952301081811,2352.5779293291,-526.284993965304,"absent",-0.0315723720819746
"Y:352@23:CT-2019","Y:352@23:CT",2019,3,0,"east",NA,"Y",0,"CT",57.328916,-111.32142,1,1,"east",315.047100206013,521.426267349303,497.719794956386,1657.68395640821,1551.0724928996,901.034752506231,0.313308130511556,0.545712397312231,0.0483316482379535,2373.22079904068,-800.644464295203,"absent",-0.209709450963677
"Y:352@23:NE-2013","Y:352@23:NE",2013,2,NA,"east",NA,"Y",0,"NE",57.331405,-111.31789,1,1,"east",185.093084370746,405.334770257945,219.443575169485,2082.88138198964,1101.31115688868,503.424811895902,0.63741284366921,0.82312171013015,0.344841857253932,2130.93046017509,-286.244299351667,NA,-0.862878740196586
"Y:352@23:NE-2014","Y:352@23:NE",2014,1,0,"east",NA,"Y",0,"NE",57.331405,-111.31789,1,1,"east",193.195487928468,443.204556816199,285.770489648025,2227.37480096136,1165.8000929619,540.870683629295,0.610872406616775,0.766172316639131,0.311121610731287,2257.82301162647,-336.056099057135,"absent",0.562217890857033
"Y:352@23:NE-2015","Y:352@23:NE",2015,1,0,"east",NA,"Y",0,"NE",57.331405,-111.31789,1,1,"east",216.01078587642,421.275595865407,334.119394957346,1974.41130266508,1245.69011970557,648.910406948724,0.513047335808433,0.714121514611862,0.230953951614716,2193.26326957896,-491.903366478457,"absent",-0.981636792784388
"Y:352@23:NE-2016","Y:352@23:NE",2016,2,0,"east",NA,"Y",0,"NE",57.331405,-111.31789,1,1,"east",208.079199067474,473.546863113006,321.848767930928,2226.70707502414,1221.86037682579,612.001931230403,0.564571138220576,0.749047105789281,0.291869350779769,2320.66245726936,-383.205396644217,"absent",-0.209709450963677
"Y:352@23:NE-2017","Y:352@23:NE",2017,3,NA,"east",NA,"Y",0,"NE",57.331405,-111.31789,1,1,"east",193.742682348086,449.415259883039,290.463422986902,2339.66402731158,1222.23592574818,566.332398630902,0.614649560507232,0.78115635864103,0.312484094001007,2356.19974334364,-359.618779742444,NA,0.0278066542119262
"Y:352@23:NE-2018","Y:352@23:NE",2018,1,0,"east",NA,"Y",0,"NE",57.331405,-111.31789,1,1,"east",236.015157567228,469.911532709331,319.060766991358,2297.35957875778,1357.05877215684,659.92423489512,0.557813729841388,0.75343137228206,0.260103602204219,2439.13988074523,-497.281786004287,"absent",-0.0315723720819746
"Y:352@23:NE-2019","Y:352@23:NE",2019,1,0,"east",NA,"Y",0,"NE",57.331405,-111.31789,1,1,"east",334.76534505828,565.277550037322,549.265316110225,1740.73743920137,1682.23200694476,997.090963269186,0.294939329866492,0.531783514410022,0.0373108655075462,2544.17510476981,-893.046624552562,"absent",-0.209709450963677
"Y:352@23:NW-2013","Y:352@23:NW",2013,1,NA,"east",NA,"Y",0,"NW",57.331433,-111.3279,1,1,"east",217.220961023068,444.586011023149,239.077545072885,2453.06697399201,1225.92720619455,562.719275559935,0.644726510790058,0.830341247205782,0.349081031525693,2413.05484663727,-315.436464235123,NA,-0.862878740196586
"Y:352@23:NW-2014","Y:352@23:NW",2014,2,0,"east",NA,"Y",0,"NW",57.331433,-111.3279,1,1,"east",226.297607504073,485.582262340772,330.875880316367,2445.8308204892,1332.43726891834,625.645500899019,0.588542525346542,0.747838899427792,0.288883998693066,2537.82461088863,-411.727312167776,"absent",0.562217890857033
"Y:352@23:NW-2015","Y:352@23:NW",2015,3,0,"east",NA,"Y",0,"NW",57.331433,-111.3279,1,1,"east",266.85868908472,476.895998642931,417.600099352371,2106.81737847296,1495.0766104752,803.831862950497,0.44904473825852,0.668942782646957,0.170888916852741,2501.2973826789,-661.453207650125,"absent",-0.981636792784388
"Y:352@23:NW-2016","Y:352@23:NW",2016,2,0,"east",NA,"Y",0,"NW",57.331433,-111.3279,1,1,"east",256.992533067156,524.579900152738,407.988384410424,2212.10063462539,1415.02734011387,753.291015577271,0.47818406398865,0.677985960791205,0.220052840254255,2514.60992565099,-543.895426857847,"absent",-0.209709450963677
"Y:352@23:NW-2017","Y:352@23:NW",2017,1,NA,"east",NA,"Y",0,"NW",57.331433,-111.3279,1,1,"east",228.747659400691,483.62228498679,337.983618221118,2428.45618345876,1392.30595870533,666.931384537551,0.572210017483637,0.758712507507208,0.263772762755995,2530.88989582911,-488.635794214642,NA,0.0278066542119262
"Y:352@23:NW-2018","Y:352@23:NW",2018,4,0,"east",NA,"Y",0,"NW",57.331433,-111.3279,1,1,"east",331.935042175819,566.696965388805,457.184520119221,2367.04073922814,1770.5749340723,934.164767346197,0.437481424873368,0.677512036427155,0.147274415779436,2860.07945426012,-820.219979369111,"absent",-0.0315723720819746
"Y:352@23:NW-2019","Y:352@23:NW",2019,1,0,"east",NA,"Y",0,"NW",57.331433,-111.3279,1,1,"east",399.172843726508,624.050058758792,629.36658246507,1834.81673106533,1964.23613741071,1184.07380363617,0.242324459445236,0.500592061782674,-0.0109750193821936,2873.90034918984,-1098.33995948936,"absent",-0.209709450963677
"Y:352@23:SE-2013","Y:352@23:SE",2013,1,NA,"east",NA,"Y",0,"SE",57.326006,-111.31776,1,1,"east",181.230364165952,384.025793598674,249.061696793135,1744.58736751077,1017.73730421554,510.153492566185,0.53926416220899,0.743257170628304,0.25588749240345,1871.59716439086,-359.319527851184,NA,-0.862878740196586
"Y:352@23:SE-2014","Y:352@23:SE",2014,1,0,"east",NA,"Y",0,"SE",57.326006,-111.31776,1,1,"east",175.663750183816,397.913221256907,255.595728501196,1669.748155184,973.553861657509,470.236147655717,0.580505142898935,0.743277010046381,0.28705351016965,1806.16610197824,-305.214346892043,"absent",0.562217890857033
"Y:352@23:SE-2015","Y:352@23:SE",2015,1,0,"east",NA,"Y",0,"SE",57.326006,-111.31776,1,1,"east",176.447097628728,349.445648308014,254.119048949715,1581.57858866211,971.779424935482,515.086262444185,0.528883871978114,0.730993654227627,0.239712198044943,1703.1679437925,-386.632031607034,"absent",-0.981636792784388
"Y:352@23:SE-2016","Y:352@23:SE",2016,3,0,"east",NA,"Y",0,"SE",57.326006,-111.31776,1,1,"east",184.845437852145,417.809552842043,278.18246536595,1831.74497627884,1036.21941076432,530.303400098593,0.54122402287809,0.732328578272987,0.282176513790452,1940.84185727475,-335.26761185941,"absent",-0.209709450963677
"Y:352@23:SE-2017","Y:352@23:SE",2017,3,NA,"east",NA,"Y",0,"SE",57.326006,-111.31776,1,1,"east",167.179328751648,391.57877246439,248.760716802744,1811.66284397446,990.915415751476,471.216680154062,0.59622121826225,0.76194722538812,0.301939581182416,1894.73365680343,-296.148278250468,NA,0.0278066542119262
"Y:352@23:SE-2018","Y:352@23:SE",2018,4,0,"east",NA,"Y",0,"SE",57.326006,-111.31776,1,1,"east",181.889599029178,403.063246766014,249.251126917488,1808.94216208861,1001.30545390971,491.999269914452,0.569427782784909,0.752213983809284,0.284654253010608,1885.6679970336,-330.44449528872,"absent",-0.0315723720819746
"Y:352@23:SE-2019","Y:352@23:SE",2019,2,0,"east",NA,"Y",0,"SE",57.326006,-111.31776,1,1,"east",204.125021344027,415.95867936976,323.252219793349,1419.05769507671,1061.66147406086,593.997380645823,0.399176038295074,0.619783966011551,0.13225008136084,1775.42982859634,-474.052491354333,"absent",-0.209709450963677
"Y:352@23:SW-2013","Y:352@23:SW",2013,3,NA,"east",NA,"Y",0,"SW",57.326025,-111.32772,1,1,"east",242.397457170818,466.45335910302,353.834262940265,2030.07381296907,1337.62683617824,692.91672308419,0.485204545769965,0.69636960656032,0.200516861633317,2317.03719336088,-543.697588166591,NA,-0.862878740196586
"Y:352@23:SW-2014","Y:352@23:SW",2014,4,0,"east",NA,"Y",0,"SW",57.326025,-111.32772,1,1,"east",220.608528122449,468.487059245351,338.482082358808,2039.08729410953,1268.35986203919,616.687634899553,0.536153410168107,0.705295617134278,0.235241381111174,2268.97337984505,-453.382002345697,"absent",0.562217890857033
"Y:352@23:SW-2015","Y:352@23:SW",2015,4,0,"east",NA,"Y",0,"SW",57.326025,-111.32772,1,1,"east",233.287152622098,430.744950652938,358.76929560127,1922.93333072088,1310.10478651143,699.899680410079,0.473427567392731,0.683453602040799,0.181766145055725,2180.30626283114,-581.57001541572,"absent",-0.981636792784388
"Y:352@23:SW-2016","Y:352@23:SW",2016,3,0,"east",NA,"Y",0,"SW",57.326025,-111.32772,1,1,"east",234.581718508984,491.765127972063,365.853184043782,2064.24882350111,1327.50024193981,682.281976896307,0.501839896859913,0.698866035323903,0.229223203243255,2340.54289937088,-504.310145845772,"absent",-0.209709450963677
"Y:352@23:SW-2017","Y:352@23:SW",2017,2,NA,"east",NA,"Y",0,"SW",57.326025,-111.32772,1,1,"east",223.572334083999,477.814132331143,347.032501646267,2140.74757904291,1306.30287058823,642.44457701098,0.545582787805754,0.724773393491472,0.24230547163151,2340.28312118227,-475.825088393211,NA,0.0278066542119262
"Y:352@23:SW-2018","Y:352@23:SW",2018,1,0,"east",NA,"Y",0,"SW",57.326025,-111.32772,1,1,"east",253.905402219469,499.076133297048,356.117316811073,2137.33228453751,1385.95709566605,698.507273421246,0.504051507543321,0.709928713593501,0.207972247917639,2396.04136188133,-559.076431989763,"absent",-0.0315723720819746
"Y:352@23:SW-2019","Y:352@23:SW",2019,2,0,"east",NA,"Y",0,"SW",57.326025,-111.32772,1,1,"east",285.393336946591,508.969722776414,454.986238750929,1724.81408945152,1452.5308174983,809.685410256952,0.362091373063429,0.581611696370351,0.0873231535622488,2306.93130785679,-696.868993698592,"absent",-0.209709450963677
"Y:353@24:I-2013","Y:353@24:I",2013,2,NA,"west",NA,"Y",0,"I",57.505173,-111.35716,1,1,"west",328.81838166078,559.8200092903,417.842629153374,2622.24752533328,1602.62897188095,832.718226729114,0.518901019722094,0.707818463254804,0.246886052185336,2921.48157345976,-589.156733334654,NA,-0.862878740196586
"Y:353@24:I-2014","Y:353@24:I",2014,2,NA,"west",NA,"Y",0,"I",57.505173,-111.35716,1,1,"west",324.067955342988,605.697091971184,426.89747418927,2455.89388452774,1499.18161226754,732.718620466672,0.532489971563586,0.674561861043743,0.262430586116412,2794.27916813208,-476.614934016124,NA,0.562217890857033
"Y:353@24:I-2015","Y:353@24:I",2015,2,0,"west",NA,"Y",0,"I",57.505173,-111.35716,1,1,"west",321.352911932545,532.988687245144,536.99381503767,1951.01782950147,1475.07958739997,831.711928349698,0.400760522821596,0.550582532432015,0.140504644518556,2497.76864450931,-639.794878123379,"absent",-0.981636792784388
"Y:353@24:I-2016","Y:353@24:I",2016,3,NA,"west",NA,"Y",0,"I",57.505173,-111.35716,1,1,"west",340.293528120313,593.720845386648,470.007498436789,2366.8695636376,1417.18467394574,781.58780486166,0.496903548020369,0.650691826718446,0.251450383180054,2682.47228804861,-483.146905747303,NA,-0.209709450963677
"Y:353@24:I-2017","Y:353@24:I",2017,4,NA,"west",NA,"Y",0,"I",57.505173,-111.35716,1,1,"west",326.161769245326,577.827137752116,430.39301693332,2720.84287688991,1597.84327502972,773.683163418015,0.565900575814316,0.725406904826017,0.269958516522313,2936.23112242102,-547.662737763669,NA,0.0278066542119262
"Y:353@24:I-2018","Y:353@24:I",2018,1,0,"west",NA,"Y",0,"I",57.505173,-111.35716,1,1,"west",295.859144935001,539.522567936416,381.189794234154,2757.81752124548,1572.92946926686,781.558302691814,0.559997077991507,0.750323098120391,0.278416185798814,2909.81364271137,-545.363865601271,"absent",-0.0315723720819746
"Y:353@24:I-2019","Y:353@24:I",2019,1,NA,"west",NA,"Y",0,"I",57.505173,-111.35716,1,1,"west",294.827410810455,538.754676894478,392.704038512539,2503.38942237442,1467.69096937004,714.001972125453,0.569463262920375,0.723700829606242,0.283791355248994,2739.35603409733,-481.343035438162,NA,-0.209709450963677
"Y:353@24:J-2013","Y:353@24:J",2013,1,NA,"west",NA,"Y",0,"J",57.499956,-111.35985,1,1,"west",328.57843773662,538.172423222875,417.862316866374,2308.98557301522,1647.87835332399,883.41775410416,0.433842799192793,0.677700508378577,0.156085484166438,2742.85907972809,-737.352575921583,NA,-0.862878740196586
"Y:353@24:J-2014","Y:353@24:J",2014,4,NA,"west",NA,"Y",0,"J",57.499956,-111.35985,1,1,"west",329.516043995744,581.545933128753,430.80765672287,2037.92009985797,1481.68359214914,731.551984592615,0.492074463933471,0.663515231041563,0.200077025752637,2545.97397827592,-585.751993256778,NA,0.562217890857033
"Y:353@24:J-2015","Y:353@24:J",2015,3,0,"west",NA,"Y",0,"J",57.499956,-111.35985,1,1,"west",316.677133149985,492.390281137222,487.925814967763,1776.4137933393,1483.63746960076,834.420795872399,0.355031421431813,0.547646537378019,0.0877863221802003,2368.91145505237,-713.301871733081,"absent",-0.981636792784388
"Y:353@24:J-2016","Y:353@24:J",2016,3,NA,"west",NA,"Y",0,"J",57.499956,-111.35985,1,1,"west",368.511222719206,595.955912011037,484.915516333121,2210.53280025717,1488.11175038714,829.401024378848,0.451216413450989,0.629774741710983,0.198322563081868,2656.14671788365,-583.488119080295,NA,-0.209709450963677
"Y:353@24:J-2017","Y:353@24:J",2017,2,NA,"west",NA,"Y",0,"J",57.499956,-111.35985,1,1,"west",376.46017335589,594.581171792098,481.947056715708,2477.96904253584,1776.14229832142,883.772989622859,0.488243340183913,0.677276874418958,0.18365529785202,2932.82516723512,-758.945603067055,NA,0.0278066542119262
"Y:353@24:J-2018","Y:353@24:J",2018,2,0,"west",NA,"Y",0,"J",57.499956,-111.35985,1,1,"west",314.18025276989,542.476686115125,418.100756985915,2429.98803074666,1712.95478328907,900.469632458198,0.465516052913169,0.704447192283596,0.182922584387649,2843.49741099482,-762.720649143536,"absent",-0.0315723720819746
"Y:353@24:J-2019","Y:353@24:J",2019,4,NA,"west",NA,"Y",0,"J",57.499956,-111.35985,1,1,"west",358.706344670425,579.907131523232,451.488687064829,1960.83767830595,1685.05077477739,828.949804866653,0.498014371540073,0.68750193612489,0.188522691942458,2853.76318373731,-686.76867151932,NA,-0.209709450963677
